,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,0,0.0,0.0,Air Force
1103,0,0.0,0.0,Akron
1104,0,0.0,0.0,Alabama
1105,0,0.0,0.0,Alabama A&M
1106,0,0.0,0.0,Alabama St
1107,0,0.0,0.0,Albany NY
1108,0,0.0,0.0,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,1,57.0,0.0,American Univ
1111,0,0.0,0.0,Appalachian St
1112,1,65.0,0.0,Arizona
1113,0,0.0,0.0,Arizona St
1114,0,0.0,0.0,Ark Little Rock
1115,0,0.0,0.0,Ark Pine Bluff
1116,2,38.5,43.0,Arkansas
1117,0,0.0,0.0,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,0,0.0,0.0,Army
1120,0,0.0,0.0,Auburn
1121,0,0.0,0.0,Augusta
1122,1,54.0,0.0,Austin Peay
1123,0,0.0,0.0,Ball St
1124,1,79.0,0.0,Baylor
1125,1,70.0,0.0,Belmont
1126,0,0.0,0.0,Bethune-Cookman
1127,0,0.0,0.0,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,1,61.0,0.0,Boise St
1130,0,0.0,0.0,Boston College
1131,0,0.0,0.0,Boston Univ
1132,0,0.0,0.0,Bowling Green
1133,0,0.0,0.0,Bradley
1134,0,0.0,0.0,Brooklyn
1135,0,0.0,0.0,Brown
1136,0,0.0,0.0,Bryant
1137,0,0.0,0.0,Bucknell
1138,0,0.0,0.0,Buffalo
1139,2,35.5,40.5,Butler
1140,1,62.0,0.0,BYU
1141,0,0.0,0.0,C Michigan
1142,0,0.0,0.0,Cal Poly SLO
1143,0,0.0,0.0,California
1144,0,0.0,0.0,Campbell
1145,0,0.0,0.0,Canisius
1146,0,0.0,0.0,Cent Arkansas
1147,0,0.0,0.0,Centenary
1148,0,0.0,0.0,Central Conn
1149,0,0.0,0.0,Charleston So
1150,0,0.0,0.0,Charlotte
1151,0,0.0,0.0,Chattanooga
1152,0,0.0,0.0,Chicago St
1153,0,0.0,0.0,Cincinnati
1154,0,0.0,0.0,Citadel
1155,1,69.0,0.0,Clemson
1156,0,0.0,0.0,Cleveland St
1157,0,0.0,0.0,Coastal Car
1158,0,0.0,0.0,Col Charleston
1159,0,0.0,0.0,Colgate
1160,0,0.0,0.0,Colorado
1161,0,0.0,0.0,Colorado St
1162,0,0.0,0.0,Columbia
