,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,40.90909090909091,76.07655502392345,61,201,44.60887949260042,153,374,51.353965183752415,Air Force,97,75.78125,211,1034,418,318,531,128,30.34825870646766,473,30
1103,44.675324675324674,67.27272727272727,43,121,40.25695931477516,172,385,49.28876244665718,Akron,94,67.14285714285714,188,1406,495,333,693,140,35.53719008264463,467,32
1104,41.61490683229814,70.61503416856492,64,193,38.96848137535817,268,644,48.14487632508834,Alabama,146,71.21951219512195,136,1132,439,310,545,205,33.16062176165803,349,31
1105,35.88818755635708,71.89189189189189,97,372,26.804123711340207,398,1109,43.82716049382716,Alabama A&M,225,59.36675461741425,26,324,185,133,142,379,26.0752688172043,97,26
1106,35.35087719298246,67.18146718146718,106,381,35.19553072625698,403,1140,39.02439024390244,Alabama St,245,62.0253164556962,63,451,259,174,176,395,27.821522309711288,179,29
1107,43.04761904761905,72.04545454545455,59,171,39.02439024390244,226,525,46.649703138252754,Albany NY,96,72.72727272727273,160,1179,440,317,550,132,34.50292397660819,410,32
1108,37.9746835443038,72.90836653386454,87,337,31.57894736842105,420,1106,46.79245283018868,Alcorn St,260,64.35643564356435,48,530,251,183,248,404,25.816023738872403,152,29
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,39.59731543624161,71.93460490463215,79,242,35.76923076923077,295,745,45.64958283671037,American Univ,153,74.63414634146342,93,839,367,264,383,205,32.64462809917355,260,30
1111,41.46341463414634,72.37163814180929,42,126,38.29321663019694,170,410,49.83870967741935,Appalachian St,80,57.55395683453237,175,1240,409,296,618,139,33.333333333333336,457,29
1112,41.77852348993289,72.86821705426357,45,179,39.549839228295816,249,596,51.29118432769368,Arizona,160,78.81773399014779,123,1123,516,376,576,203,25.139664804469273,311,30
1113,39.73568281938326,59.130434782608695,134,448,35.374149659863946,451,1135,44.285714285714285,Arizona St,220,68.53582554517133,52,350,115,68,155,321,29.910714285714285,147,29
1114,39.29336188436831,69.45244956772335,81,312,41.361256544502616,367,934,47.147651006711406,Ark Little Rock,199,63.57827476038339,79,596,347,241,281,313,25.96153846153846,191,29
1115,38.0188679245283,62.62135922330097,75,289,31.53153153153153,403,1060,42.06773618538325,Ark Pine Bluff,184,59.74025974025974,35,561,206,129,236,308,25.951557093425606,111,29
1116,43.86459802538787,70.99567099567099,60,220,39.94638069705094,311,709,47.98951048951049,Arkansas,170,68.54838709677419,149,1144,462,328,549,248,27.272727272727273,373,34
1117,43.99524375743163,67.26342710997443,103,284,43.10344827586207,370,841,47.2093023255814,Arkansas St,176,66.66666666666667,125,860,391,263,406,264,36.267605633802816,290,31
1118,0.0,0.0,0,0,0.0,0,0,0.0,Armstrong St,0,0.0,0,0,0,0,0,0,0.0,0,0
1119,38.69731800766284,70.77464788732394,92,251,40.0,303,783,45.0,Army,170,69.10569105691057,76,620,284,201,279,246,36.65338645418327,190,29
1120,41.18316268486917,63.42182890855457,95,330,38.39541547277937,362,879,49.147121535181235,Auburn,171,63.333333333333336,134,938,339,215,461,270,28.78787878787879,349,31
1121,0.0,0.0,0,0,0.0,0,0,0.0,Augusta,0,0.0,0,0,0,0,0,0,0.0,0,0
1122,40.67524115755627,70.3781512605042,68,214,37.142857142857146,253,622,47.469635627530366,Austin Peay,133,62.735849056603776,117,988,476,335,469,212,31.77570093457944,315,30
1123,36.779661016949156,70.04405286343612,86,340,32.773109243697476,434,1180,42.54032258064516,Ball St,274,69.1919191919192,39,496,227,159,211,396,25.294117647058822,119,31
1124,39.375,66.36363636363636,108,366,44.193548387096776,378,960,53.024453024453024,Baylor,199,69.33797909407666,137,777,330,219,412,287,29.508196721311474,310,30
1125,39.53934740882917,69.78922716627635,63,231,40.847784200385355,206,521,50.042194092827,Belmont,81,66.94214876033058,212,1185,427,298,593,121,27.272727272727273,519,31
1126,38.54961832061068,63.758389261744966,94,320,27.47252747252747,404,1048,39.743589743589745,Bethune-Cookman,214,59.44444444444444,25,312,149,95,124,360,29.375,91,28
