,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,43.32833583208396,71.04377104377105,82,242,41.1764705882353,289,667,50.37147102526003,Air Force,145,68.72037914691943,105,673,297,211,339,211,33.88429752066116,255,28
1103,38.84180790960452,71.73913043478261,95,298,38.789237668161434,275,708,45.35165723524656,Akron,109,68.125,173,1237,460,330,561,160,31.879194630872483,446,34
1104,42.54237288135593,70.17543859649123,33,132,31.921824104234528,251,590,45.45454545454545,Alabama,130,77.38095238095238,98,1199,399,280,545,168,25.0,307,32
1105,37.992831541218635,64.70588235294117,62,216,28.30188679245283,318,837,42.29390681003584,Alabama A&M,190,60.50955414012739,45,558,255,165,236,314,28.703703703703702,159,25
1106,36.163175303197356,65.75342465753425,84,326,34.82587064676617,328,907,44.0,Alabama St,190,54.75504322766571,70,775,438,288,341,347,25.766871165644172,201,32
1107,39.277389277389275,68.26568265682657,108,306,40.0,337,858,45.58303886925795,Albany NY,142,60.16949152542373,130,849,271,185,387,236,35.294117647058826,325,32
1108,35.74947220267417,61.98347107438016,94,308,43.13725490196079,508,1421,43.62139917695473,Alcorn St,419,63.484848484848484,22,243,121,75,106,660,30.51948051948052,51,28
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,40.86021505376344,71.01449275362319,44,153,35.64356435643565,190,465,46.262093227792434,American Univ,88,75.21367521367522,144,1137,483,343,526,117,28.758169934640524,404,31
1111,42.01877934272301,72.43401759530792,92,288,35.24590163934426,358,852,48.34437086092715,Appalachian St,202,69.8961937716263,86,755,341,247,365,289,31.944444444444443,244,29
1112,40.712468193384225,76.21951219512195,44,143,42.4015009380863,160,393,48.787248787248785,Arizona,104,67.97385620915033,226,1443,656,500,704,153,30.76923076923077,533,34
1113,41.86507936507937,68.10810810810811,129,380,36.51315789473684,422,1008,44.5945945945946,Arizona St,179,59.46843853820598,111,666,185,126,297,301,33.94736842105263,304,31
1114,39.400665926748054,71.93396226415095,100,276,43.214285714285715,355,901,43.42723004694836,Ark Little Rock,211,66.14420062695925,121,852,424,305,370,319,36.231884057971016,280,33
1115,37.2168284789644,67.21311475409836,145,431,36.8,460,1236,44.6524064171123,Ark Pine Bluff,282,60.90712742980561,46,374,183,123,167,463,33.64269141531322,125,31
1116,39.21852387843705,71.01449275362319,71,224,39.233038348082594,271,691,46.50047938638543,Arkansas,181,67.28624535315986,133,1043,414,294,485,269,31.696428571428573,339,31
1117,39.711191335740075,71.60804020100502,66,227,36.03603603603604,330,831,45.35947712418301,Arkansas St,198,69.71830985915493,80,765,398,285,347,284,29.07488986784141,222,30
1118,0.0,0.0,0,0,0.0,0,0,0.0,Armstrong St,0,0.0,0,0,0,0,0,0,0.0,0,0
1119,38.48953594176524,72.18934911242603,156,458,42.61603375527426,423,1099,48.141263940520446,Army,229,71.5625,101,538,169,122,259,320,34.06113537117904,237,29
1120,37.78383287920072,70.87719298245614,96,310,34.48275862068966,416,1101,42.69662921348315,Auburn,219,60.833333333333336,50,534,285,202,228,360,30.967741935483872,145,30
1121,0.0,0.0,0,0,0.0,0,0,0.0,Augusta,0,0.0,0,0,0,0,0,0,0.0,0,0
1122,40.903225806451616,67.54966887417218,68,230,40.869565217391305,317,775,47.71573604060914,Austin Peay,175,67.04980842911877,94,985,453,306,470,261,29.565217391304348,230,31
1123,41.12,68.7984496124031,51,161,35.039370078740156,257,625,46.986607142857146,Ball St,174,69.6,89,896,516,355,421,250,31.677018633540374,254,30
1124,40.804597701149426,68.76513317191284,61,204,39.21568627450981,284,696,50.68181818181818,Baylor,185,71.42857142857143,100,880,413,284,446,259,29.901960784313726,255,30
1125,40.65040650406504,73.55491329479769,31,113,39.78052126200274,100,246,47.2,Belmont,50,74.6268656716418,290,1750,692,509,826,67,27.43362831858407,729,34
1126,37.79527559055118,70.17543859649123,50,168,32.83582089552239,240,635,46.432491767288695,Bethune-Cookman,150,70.4225352112676,66,911,399,280,423,213,29.761904761904763,201,29
1127,36.593317033414834,74.80314960629921,157,480,42.45810055865922,449,1227,48.674698795180724,Binghamton,231,68.34319526627219,76,415,127,95,202,338,32.708333333333336,179,31
