,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,38.63636363636363,72.3514211886305,45,147,40.421052631578945,102,264,51.04052573932092,Air Force,32,60.37735849056604,192,913,387,280,466,53,30.612244897959183,475,28
1103,44.81927710843374,66.21621621621621,93,263,37.38317757009346,372,830,48.94259818731118,Akron,199,62.57861635220126,80,662,370,245,324,318,35.361216730038024,214,28
1104,42.857142857142854,69.12442396313364,89,237,38.943894389438945,282,658,46.95837780149413,Alabama,143,71.5,118,937,434,300,440,200,37.552742616033754,303,29
1105,37.885010266940455,70.24793388429752,83,327,40.416666666666664,369,974,44.822695035460995,Alabama A&M,219,67.38461538461539,97,705,363,255,316,325,25.382262996941897,240,29
1106,36.880466472303205,67.68447837150127,73,254,38.27160493827161,253,686,46.90721649484536,Alabama St,177,62.98932384341637,93,776,393,266,364,281,28.74015748031496,243,30
1107,39.371980676328505,78.70370370370371,109,386,37.68115942028985,489,1242,43.42629482071713,Albany NY,205,71.9298245614035,26,251,108,85,109,285,28.238341968911918,69,28
1108,39.08523908523909,69.91869918699187,82,282,44.6927374301676,376,962,48.38709677419355,Alcorn St,229,66.18497109826589,80,558,246,172,270,346,29.078014184397162,179,29
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,41.06412005457026,66.33906633906633,84,265,41.355932203389834,301,733,46.7032967032967,American Univ,164,69.7872340425532,122,910,407,270,425,235,31.69811320754717,295,31
1111,38.28483920367535,61.8705035971223,132,442,40.666666666666664,500,1306,47.3469387755102,Appalachian St,256,64.81012658227849,61,490,139,86,232,395,29.86425339366516,150,29
