,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,40.97148891235481,67.07317073170732,106,386,41.007194244604314,388,947,51.2,Air Force,180,61.855670103092784,57,375,164,110,192,291,27.46113989637306,139,29
1103,37.29372937293729,67.92079207920793,51,200,37.612612612612615,226,606,46.45061728395062,Akron,127,63.18407960199005,167,1296,505,343,602,201,25.5,444,33
1104,41.498216409036864,71.2707182320442,81,240,36.15384615384615,349,841,46.37985309548793,Alabama,177,69.96047430830039,94,953,362,258,442,253,33.75,260,32
1105,34.045077105575324,64.15929203539822,53,214,35.714285714285715,287,843,42.3728813559322,Alabama A&M,261,64.12776412776412,35,472,226,145,200,407,24.766355140186917,98,23
1106,35.3904282115869,65.52706552706553,84,299,34.8936170212766,281,794,44.46022727272727,Alabama St,209,63.71951219512195,82,704,351,230,313,328,28.093645484949832,235,28
1107,38.707280832095094,72.26890756302521,147,466,39.49579831932773,521,1346,48.46153846153846,Albany NY,307,72.06572769953051,47,390,119,86,189,426,31.545064377682404,119,32
1108,37.468982630272954,58.333333333333336,126,407,30.0,604,1612,44.76190476190476,Alcorn St,422,61.24818577648767,9,105,36,21,47,689,30.95823095823096,30,31
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,39.94334277620396,71.42857142857143,117,362,38.95348837209303,423,1059,47.4264705882353,American Univ,215,67.39811912225706,67,544,252,180,258,319,32.32044198895028,172,31
1111,40.42553191489362,77.1604938271605,74,222,43.62017804154303,247,611,51.52709359605911,Appalachian St,135,68.87755102040816,147,1015,486,375,523,196,33.333333333333336,337,31
1112,41.25,74.40758293838863,80,251,39.175257731958766,330,800,47.105561861521,Arizona,231,71.73913043478261,114,881,422,314,415,322,31.872509960159363,291,31
1113,38.65384615384615,72.8310502283105,67,227,40.20618556701031,201,520,48.19611470860315,Arizona St,111,66.07142857142857,195,1081,438,319,521,168,29.515418502202643,485,32
1114,40.17167381974249,74.69135802469135,125,356,47.916666666666664,468,1165,48.943661971830984,Ark Little Rock,344,68.11881188118812,46,284,162,121,139,505,35.1123595505618,96,28
1115,39.189189189189186,64.74226804123711,62,201,30.0,319,814,42.90657439446367,Ark Pine Bluff,234,68.6217008797654,69,867,485,314,372,341,30.845771144278608,230,32
1116,40.985130111524164,69.73684210526316,104,335,39.75409836065574,441,1076,49.55300127713921,Arkansas,267,66.41791044776119,97,783,380,265,388,402,31.044776119402986,244,32
1117,39.975247524752476,70.1657458563536,73,237,36.74418604651163,323,808,48.07692307692308,Arkansas St,167,60.07194244604317,79,780,362,254,375,278,30.80168776371308,215,29
1118,0.0,0.0,0,0,0.0,0,0,0.0,Armstrong St,0,0.0,0,0,0,0,0,0,0.0,0,0
1119,39.603960396039604,63.392857142857146,86,280,35.751295336787564,320,808,43.27485380116959,Army,158,67.52136752136752,69,684,224,142,296,234,30.714285714285715,193,28
1120,40.25974025974026,66.93121693121694,145,482,37.171052631578945,434,1078,49.60732984293194,Auburn,189,63.422818791946305,113,764,378,253,379,298,30.08298755186722,304,31
1121,0.0,0.0,0,0,0.0,0,0,0.0,Augusta,0,0.0,0,0,0,0,0,0,0.0,0,0
1122,42.83965728274174,69.06474820143885,97,281,36.86440677966102,350,817,46.125,Austin Peay,226,69.96904024767802,87,800,417,288,369,323,34.519572953736656,236,30
1123,37.414965986394556,69.86666666666666,47,154,43.15068493150685,275,735,44.98567335243553,Ball St,199,67.91808873720136,63,698,375,262,314,293,30.51948051948052,146,29
1124,45.84382871536524,73.91304347826087,51,132,38.56812933025404,182,397,49.107142857142854,Baylor,102,71.32867132867133,167,1344,506,374,660,143,38.63636363636363,433,31
1125,41.16766467065868,68.57707509881423,88,292,37.410071942446045,275,668,47.332686711930165,Belmont,149,64.78260869565217,156,1031,506,347,488,230,30.136986301369863,417,31
1126,38.113207547169814,65.06410256410257,68,204,31.25,303,795,45.59023066485753,Bethune-Cookman,160,63.241106719367586,45,737,312,203,336,253,33.333333333333336,144,30
1127,39.682539682539684,68.33333333333333,83,326,35.67567567567568,375,945,46.53130287648054,Binghamton,176,65.67164179104478,66,591,240,164,275,268,25.460122699386503,185,29
1128,0.0,0.0,0,0,0.0,0,0,0.0,Birmingham So,0,0.0,0,0,0,0,0,0,0.0,0,0
1129,43.62934362934363,67.33067729083665,89,303,37.80487804878049,452,1036,48.705882352941174,Boise St,211,67.84565916398714,93,850,251,169,414,311,29.372937293729372,246,31
1130,41.41749723145072,70.43189368770764,80,261,34.95575221238938,374,903,48.018120045300115,Boston College,178,72.95081967213115,79,883,301,212,424,244,30.65134099616858,226,31
1131,36.38743455497382,73.44110854503464,99,323,39.90498812351544,278,764,43.33643988816402,Boston Univ,195,72.4907063197026,168,1073,433,318,465,269,30.65015479876161,421,32
1132,41.350710900473935,66.66666666666667,69,225,34.177215189873415,349,844,47.832585949177876,Bowling Green,185,67.27272727272727,54,669,264,176,320,275,30.666666666666668,158,29
1133,39.900249376558605,76.25,84,256,38.28996282527881,320,802,47.794994040524436,Bradley,218,72.42524916943522,103,839,320,244,401,301,32.8125,269,31
1134,0.0,0.0,0,0,0.0,0,0,0.0,Brooklyn,0,0.0,0,0,0,0,0,0,0.0,0,0
1135,42.54302103250478,78.8659793814433,125,376,35.59322033898305,445,1046,47.161572052401745,Brown,267,71.3903743315508,63,458,194,153,216,374,33.244680851063826,177,29
1136,37.17598908594816,70.58823529411765,154,543,35.714285714285715,545,1466,42.857142857142854,Bryant,259,66.58097686375321,5,42,17,12,18,389,28.360957642725598,14,30
1137,40.205128205128204,76.76470588235294,125,371,31.779661016949152,392,975,41.98966408268734,Bucknell,182,68.16479400749064,75,774,340,261,325,267,33.692722371967655,236,31
1138,37.75372124492557,74.13793103448276,72,247,38.2262996941896,279,739,47.8448275862069,Buffalo,176,69.01960784313725,125,928,348,258,444,255,29.149797570850204,327,29
1139,37.78801843317972,74.10714285714286,25,88,35.11029411764706,82,217,46.436285097192226,Butler,75,79.7872340425532,191,1389,672,498,645,94,28.40909090909091,544,32
