,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,41.798107255520506,65.46184738955823,99,324,46.33204633204633,265,634,56.458333333333336,Air Force,149,64.78260869565217,120,480,249,163,271,230,30.555555555555557,259,28
1103,43.52791878172589,72.13930348258707,76,247,37.967914438502675,343,788,54.166666666666664,Akron,224,75.67567567567568,71,720,402,290,390,296,30.76923076923077,187,27
1104,38.423645320197046,71.0182767624021,58,202,33.898305084745765,234,609,44.25403225806452,Alabama,144,70.93596059113301,120,992,383,272,439,203,28.712871287128714,354,28
1105,38.92215568862275,74.44444444444444,133,383,40.76433121019108,455,1169,41.339491916859124,Alabama A&M,267,68.81443298969072,64,433,180,134,179,388,34.72584856396867,157,26
1106,39.386792452830186,62.22222222222222,95,287,36.71497584541063,334,848,46.0,Alabama St,130,68.06282722513089,76,700,270,168,322,191,33.10104529616725,207,28
1107,40.85315832649713,77.47747747747748,166,474,38.095238095238095,498,1219,44.87179487179487,Albany NY,192,71.64179104477611,56,390,111,86,175,268,35.0210970464135,147,28
1108,39.860748476936465,70.41420118343196,90,327,38.679245283018865,458,1149,46.261089987325725,Alcorn St,224,63.45609065155807,82,789,338,238,365,353,27.522935779816514,212,33
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,39.03394255874674,66.5551839464883,107,338,43.82022471910113,299,766,47.142857142857146,American Univ,139,70.55837563451777,156,840,299,199,396,197,31.65680473372781,356,30
1111,38.905325443786985,72.46049661399549,60,251,39.6875,263,676,48.05194805194805,Appalachian St,169,71.00840336134453,127,1001,443,321,481,238,23.904382470119522,320,26
1112,37.89954337899543,70.56962025316456,20,81,36.7983367983368,83,219,47.254780999383094,Arizona,45,66.17647058823529,177,1621,632,446,766,68,24.691358024691358,481,28
1113,41.368584758942454,67.78656126482214,52,166,32.1608040201005,266,643,51.9364448857994,Arizona St,166,65.35433070866142,64,1007,506,343,523,254,31.325301204819276,199,29
1114,41.25,70.34313725490196,69,241,44.64944649446495,297,720,48.18181818181818,Ark Little Rock,148,67.27272727272727,121,770,408,287,371,220,28.630705394190873,271,28
1115,34.458940905602454,67.44186046511628,111,403,31.884057971014492,449,1303,41.474654377880185,Ark Pine Bluff,257,63.14496314496314,22,217,86,58,90,407,27.543424317617866,69,28
1116,36.79245283018868,63.513513513513516,110,377,35.08771929824562,390,1060,44.556451612903224,Arkansas,193,59.20245398773006,60,496,222,141,221,326,29.177718832891248,171,28
1117,40.122699386503065,75.84905660377359,102,305,41.6,327,815,47.61120263591433,Arkansas St,210,71.91780821917808,104,607,265,201,289,292,33.442622950819676,250,26
1118,0.0,0.0,0,0,0.0,0,0,0.0,Armstrong St,0,0.0,0,0,0,0,0,0,0.0,0,0
1119,39.638783269961976,78.0,123,360,45.283018867924525,417,1052,52.89855072463768,Army,176,65.67164179104478,24,138,50,39,73,268,34.166666666666664,53,25
1120,41.597337770382694,66.43835616438356,60,202,37.84722222222222,250,601,50.09615384615385,Auburn,101,65.58441558441558,109,1040,438,291,521,154,29.702970297029704,288,30
1121,0.0,0.0,0,0,0.0,0,0,0.0,Augusta,0,0.0,0,0,0,0,0,0,0.0,0,0
1122,37.56345177664975,68.96551724137932,49,148,35.75949367088607,148,394,48.22134387351779,Austin Peay,88,69.84126984126983,113,1012,522,360,488,126,33.108108108108105,316,27
1123,40.33041788143829,74.30340557275542,74,269,37.66233766233766,415,1029,46.24203821656051,Ball St,242,70.96774193548387,87,785,323,240,363,341,27.509293680297397,231,30
1124,38.21656050955414,74.11347517730496,115,374,37.669376693766935,300,785,43.02741358760429,Baylor,147,70.33492822966507,139,839,282,209,361,209,30.74866310160428,369,28
1125,40.822320117474305,72.58064516129032,109,306,37.85488958990536,278,681,51.17370892018779,Belmont,147,66.81818181818181,120,852,310,225,436,220,35.62091503267974,317,28
1126,38.53427895981088,75.67567567567568,131,377,39.603960396039604,489,1269,50.0,Bethune-Cookman,244,66.12466124661246,40,408,185,140,204,369,34.748010610079575,101,30
1127,38.8739946380697,69.58333333333333,89,305,41.11498257839721,290,746,44.987468671679196,Binghamton,125,65.10416666666667,118,798,240,167,359,192,29.18032786885246,287,27
1128,37.74834437086093,72.95918367346938,64,200,37.46556473829201,171,453,47.800237812128415,Birmingham So,132,70.96774193548387,136,841,392,286,402,186,32.0,363,26
1129,38.83388338833883,73.58490566037736,73,277,34.285714285714285,353,909,44.126506024096386,Boise St,213,66.5625,72,664,265,195,293,320,26.353790613718413,210,28
1130,41.142020497803806,72.19917012448133,57,207,39.261744966442954,281,683,50.620821394460364,Boston College,166,63.3587786259542,117,1047,482,348,530,262,27.536231884057973,298,29
1131,37.63066202090592,75.69444444444444,60,203,36.3395225464191,216,574,45.945945945945944,Boston Univ,101,70.13888888888889,137,1073,432,327,493,144,29.55665024630542,377,30
1132,40.98360655737705,74.42622950819673,104,296,39.1566265060241,325,793,48.34307992202729,Bowling Green,253,73.121387283237,65,513,305,227,248,346,35.13513513513514,166,27
1133,42.23541048466865,75.17006802721089,111,319,37.755102040816325,427,1011,45.88607594936709,Bradley,257,66.75324675324676,74,632,294,221,290,385,34.79623824451411,196,29
1134,0.0,0.0,0,0,0.0,0,0,0.0,Brooklyn,0,0.0,0,0,0,0,0,0,0.0,0,0
1135,41.38513513513514,78.07933194154488,59,185,40.06410256410256,245,592,49.32432432432432,Brown,147,66.5158371040724,125,888,479,374,438,221,31.89189189189189,312,28
1136,0.0,0.0,0,0,0.0,0,0,0.0,Bryant,0,0.0,0,0,0,0,0,0,0.0,0,0
1137,37.08791208791209,66.66666666666667,79,261,38.009049773755656,270,728,44.5578231292517,Bucknell,196,61.059190031152646,84,588,288,192,262,321,30.268199233716476,221,28
1138,38.335809806835066,68.18181818181819,122,441,38.1578947368421,516,1346,49.27536231884058,Buffalo,285,66.90140845070422,29,276,110,75,136,426,27.664399092970523,76,28
1139,43.07116104868914,73.65853658536585,43,118,39.34108527131783,115,267,48.50249584026622,Butler,45,64.28571428571429,203,1202,410,302,583,70,36.440677966101696,516,29
1140,41.2037037037037,75.9493670886076,43,142,41.62011173184357,178,432,49.00605012964564,BYU,144,73.46938775510205,149,1157,553,420,567,196,30.281690140845072,358,31
1141,40.694006309148264,77.8894472361809,32,114,40.88669950738916,129,317,53.096614368290666,C Michigan,94,70.67669172932331,166,1211,597,465,643,133,28.07017543859649,406,29
