,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,40.7035175879397,73.30827067669173,112,332,38.829787234042556,243,597,48.03049555273189,Air Force,81,71.68141592920354,146,787,266,195,378,113,33.734939759036145,376,29
1103,40.0352733686067,68.92230576441102,79,226,40.053763440860216,227,567,46.93467336683417,Akron,114,66.66666666666667,149,995,399,275,467,171,34.95575221238938,372,28
1104,42.5414364640884,72.31833910034602,38,122,41.075268817204304,154,362,49.835796387520524,Alabama,94,78.33333333333333,191,1218,578,418,607,120,31.147540983606557,465,30
1105,38.21243523316062,60.352422907488986,75,253,30.538922155688624,295,772,41.640042598509055,Alabama A&M,180,62.93706293706294,102,939,454,274,391,286,29.64426877470356,334,29
1106,36.03034134007585,67.00251889168766,66,248,34.146341463414636,285,791,40.32476319350474,Alabama St,171,61.95652173913044,70,739,397,266,298,276,26.612903225806452,205,30
1107,40.83969465648855,74.91525423728814,89,260,42.71356783919598,321,786,47.08454810495627,Albany NY,203,69.52054794520548,85,686,295,221,323,292,34.23076923076923,199,28
1108,35.86497890295359,61.6,104,393,34.5679012345679,425,1185,43.790849673202615,Alcorn St,274,58.924731182795696,28,306,125,77,134,465,26.463104325699746,81,28
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,41.18541033434651,73.20261437908496,60,202,41.54929577464789,271,658,48.28807556080283,American Univ,119,68.0,118,847,306,224,409,175,29.702970297029704,284,28
1111,39.02777777777778,64.7457627118644,77,280,40.77134986225895,281,720,47.01240135287486,Appalachian St,119,67.2316384180791,148,887,295,191,417,177,27.5,363,27
1112,41.81818181818182,78.63720073664825,40,124,42.465753424657535,161,385,48.309178743961354,Arizona,54,72.0,186,1656,543,427,800,75,32.25806451612903,438,33
1113,43.02176696542894,71.18279569892474,102,293,36.12903225806452,336,781,46.928499496475325,Arizona St,206,72.02797202797203,112,993,465,331,466,286,34.81228668941979,310,31
1114,40.98360655737705,74.02985074626865,53,158,38.4180790960452,225,549,47.96747967479675,Ark Little Rock,136,71.20418848167539,68,738,335,248,354,191,33.54430379746835,177,25
1115,36.02015113350126,57.31707317073171,93,349,32.25806451612903,429,1191,46.71280276816609,Ark Pine Bluff,225,67.36526946107784,20,289,82,47,135,334,26.64756446991404,62,26
1116,38.99556868537666,67.28971962616822,66,221,43.28358208955224,264,677,50.14778325123153,Arkansas,131,64.2156862745098,116,1015,428,288,509,204,29.86425339366516,268,30
1117,39.64646464646464,65.42372881355932,62,207,42.325581395348834,314,792,49.86910994764398,Arkansas St,191,67.25352112676056,91,764,295,193,381,284,29.95169082125604,215,26
1118,0.0,0.0,0,0,0.0,0,0,0.0,Armstrong St,0,0.0,0,0,0,0,0,0,0.0,0,0
1119,39.47136563876652,75.0,148,428,25.0,448,1135,38.0,Army,251,76.52439024390245,4,50,28,21,19,328,34.57943925233645,16,25
1120,38.076545632973506,71.74603174603175,126,425,40.303030303030305,388,1019,47.61290322580645,Auburn,192,73.5632183908046,133,775,315,226,369,261,29.647058823529413,330,31
1121,0.0,0.0,0,0,0.0,0,0,0.0,Augusta,0,0.0,0,0,0,0,0,0,0.0,0,0
1122,39.882697947214076,67.72908366533865,106,343,41.54589371980676,408,1023,48.613138686131386,Austin Peay,246,68.14404432132964,86,685,251,170,333,361,30.903790087463555,207,32
1123,41.838134430727024,68.43657817109144,87,241,40.14598540145985,305,729,44.20103092783505,Ball St,159,68.24034334763948,110,776,339,232,343,233,36.09958506224066,274,27
1124,40.60542797494781,71.19565217391305,147,417,39.61038961038961,389,958,50.35128805620609,Baylor,224,69.3498452012384,61,427,184,131,215,323,35.25179856115108,154,27
1125,39.845474613686534,67.24137931034483,143,421,38.107416879795394,361,906,46.05433376455369,Belmont,187,68.0,149,773,290,195,356,275,33.966745843230406,391,30
1126,41.045606229143495,63.60424028268551,109,324,35.294117647058826,369,899,46.2787550744249,Bethune-Cookman,136,55.96707818930041,84,739,283,180,342,243,33.641975308641975,238,30
1127,36.72839506172839,66.54135338345864,111,380,38.425925925925924,357,972,43.27390599675851,Binghamton,165,64.70588235294117,83,617,266,177,267,255,29.210526315789473,216,29
1128,39.969834087481146,72.04610951008645,85,262,37.45704467353952,265,663,47.00139470013947,Birmingham So,213,72.44897959183673,109,717,347,250,337,294,32.44274809160305,291,29
1129,39.85032740879326,70.27972027972028,133,409,41.1764705882353,426,1069,47.56944444444444,Boise St,205,66.55844155844156,126,864,286,201,411,308,32.51833740831296,306,33
1130,40.17467248908297,71.33220910623946,24,71,32.71375464684015,92,229,46.01181683899557,Boston College,49,71.01449275362319,88,1354,593,423,623,69,33.80281690140845,269,28
1131,40.42056074766355,67.95180722891567,30,109,33.9041095890411,173,428,45.13358778625954,Boston Univ,85,64.39393939393939,99,1048,415,282,473,132,27.522935779816514,292,28
1132,41.476274165202106,76.47058823529412,62,205,42.96028880866426,236,569,52.662721893491124,Bowling Green,133,73.48066298342542,119,845,340,260,445,181,30.24390243902439,277,28
