,Lfg_acc,Wft_acc,Lfgm3_tot,Lfga3_tot,Wfg3_acc,Lfgm_tot,Lfga_tot,Wfg_acc,Team_Name,Lftm_tot,Lft_acc,Wfgm3_tot,Wfga_tot,Wfta_tot,Wftm_tot,Wfgm_tot,Lfta_tot,Lfg3_acc,Wfga3_tot,GameCount
1101,0.0,0.0,0,0,0.0,0,0,0.0,Abilene Chr,0,0.0,0,0,0,0,0,0,0.0,0,0
1102,41.949778434268836,75.390625,103,291,40.49844236760124,284,677,51.61707632600259,Air Force,138,69.34673366834171,130,773,256,193,399,199,35.39518900343643,321,28
1103,38.888888888888886,65.05576208178438,39,140,34.714003944773175,147,378,47.00793078586878,Akron,67,60.36036036036036,176,1387,538,350,652,111,27.857142857142858,507,31
1104,41.34165366614665,67.35751295336787,64,195,34.146341463414636,265,641,43.80487804878049,Alabama,139,74.33155080213903,112,1025,386,260,449,187,32.82051282051282,328,32
1105,37.855178735105405,62.43654822335025,91,336,33.108108108108105,413,1091,42.72030651340996,Alabama A&M,251,62.907268170426065,49,522,197,123,223,399,27.083333333333332,148,29
1106,38.316286388670335,59.25925925925926,114,403,37.98449612403101,487,1271,46.088794926004226,Alabama St,205,59.42028985507246,49,473,216,128,218,345,28.287841191067,129,31
1107,40.853658536585364,73.83367139959432,49,156,38.366336633663366,201,492,44.93355481727575,Albany NY,138,72.25130890052355,155,1204,493,364,541,191,31.41025641025641,404,34
1108,35.3870458135861,65.02242152466367,96,381,40.0,448,1266,44.56066945606695,Alcorn St,271,61.31221719457014,58,478,223,145,213,442,25.19685039370079,145,32
1109,0.0,0.0,0,0,0.0,0,0,0.0,Alliant Intl,0,0.0,0,0,0,0,0,0,0.0,0,0
1110,38.658777120315584,76.0204081632653,108,322,41.31736526946108,392,1014,46.9601677148847,American Univ,177,67.04545454545455,69,477,196,149,224,264,33.54037267080745,167,30
1111,41.34199134199134,70.41800643086816,99,284,38.427947598253276,382,924,47.12482468443198,Appalachian St,212,68.38709677419355,88,713,311,219,336,310,34.859154929577464,229,29
1112,41.666666666666664,75.0455373406193,51,142,36.39774859287054,170,408,45.9577567370721,Arizona,86,73.5042735042735,194,1373,549,412,631,117,35.91549295774648,533,32
1113,44.3609022556391,63.67614879649891,73,223,34.77321814254859,295,665,46.482412060301506,Arizona St,118,62.10526315789474,161,1194,457,291,555,190,32.73542600896861,463,33
