Id,Pred
2016_1112_1114,0.50723453401
2016_1112_1122,0.551168183566
2016_1112_1124,0.50958390104
2016_1112_1138,0.529997840415
2016_1112_1139,0.513509433381
2016_1112_1143,0.516823302968
2016_1112_1151,0.501837266659
2016_1112_1153,0.510336263627
2016_1112_1160,0.512763658522
2016_1112_1163,0.51849156125
2016_1112_1167,0.532812682002
2016_1112_1173,0.500519641514
2016_1112_1181,0.497373699703
2016_1112_1192,0.545213844389
2016_1112_1195,0.551168183566
2016_1112_1201,0.529997840415
2016_1112_1211,0.508666525362
2016_1112_1214,0.527732983572
2016_1112_1218,0.516674045232
2016_1112_1221,0.547278622833
2016_1112_1231,0.505885240796
2016_1112_1233,0.542229993504
2016_1112_1234,0.494189690286
2016_1112_1235,0.497373699703
2016_1112_1242,0.488663345174
2016_1112_1246,0.496768138625
2016_1112_1268,0.491444117986
2016_1112_1274,0.490758901044
2016_1112_1276,0.50958390104
2016_1112_1277,0.490558641164
2016_1112_1292,0.526823885427
2016_1112_1314,0.494189690286
2016_1112_1320,0.517739714846
2016_1112_1323,0.518600098029
2016_1112_1328,0.496768138625
2016_1112_1332,0.505885240796
2016_1112_1333,0.512763658522
2016_1112_1338,0.523876571189
2016_1112_1344,0.512763658522
2016_1112_1345,0.4918720334
2016_1112_1355,0.517362201129
2016_1112_1371,0.508666525362
2016_1112_1372,0.509653121545
2016_1112_1380,0.545213844389
2016_1112_1386,0.5026571234
2016_1112_1392,0.514844665941
2016_1112_1393,0.510748335173
2016_1112_1396,0.506584169222
2016_1112_1400,0.510748335173
2016_1112_1401,0.506570568493
2016_1112_1403,0.510748335173
2016_1112_1409,0.508666525362
2016_1112_1421,0.535981847918
2016_1112_1423,0.517362201129
2016_1112_1425,0.508666525362
2016_1112_1428,0.504739604278
2016_1112_1433,0.519315331609
2016_1112_1435,0.51472894648
2016_1112_1437,0.484209794753
2016_1112_1438,0.490216036375
2016_1112_1451,0.544091592302
2016_1112_1452,0.494546196539
2016_1112_1453,0.547041872996
2016_1112_1455,0.503981822474
2016_1112_1458,0.510748335173
2016_1112_1462,0.484732633119
2016_1112_1463,0.514844665941
2016_1114_1122,0.552991901159
2016_1114_1124,0.492050464995
2016_1114_1138,0.542229993504
2016_1114_1139,0.502806154757
2016_1114_1143,0.507920965605
2016_1114_1151,0.509068764784
2016_1114_1153,0.502833878975
2016_1114_1160,0.505885240796
2016_1114_1163,0.504771791747
2016_1114_1167,0.515659443177
2016_1114_1173,0.496768138625
2016_1114_1181,0.496580200841
2016_1114_1192,0.548447443449
2016_1114_1195,0.561047826947
2016_1114_1201,0.542229993504
2016_1114_1211,0.497853650707
2016_1114_1214,0.540398860817
2016_1114_1218,0.505885240796
2016_1114_1221,0.551168183566
2016_1114_1231,0.492137832822
2016_1114_1233,0.531714356725
2016_1114_1234,0.481043703196
2016_1114_1235,0.492137832822
2016_1114_1242,0.472898937291
2016_1114_1246,0.481043703196
2016_1114_1268,0.486063076337
2016_1114_1274,0.486063076337
2016_1114_1276,0.4893767311
2016_1114_1277,0.481043703196
2016_1114_1292,0.515659443177
2016_1114_1314,0.481043703196
2016_1114_1320,0.522733880586
2016_1114_1323,0.507440417876
2016_1114_1328,0.472898937291
2016_1114_1332,0.483980407162
2016_1114_1333,0.509068764784
2016_1114_1338,0.506435648301
2016_1114_1344,0.505885240796
2016_1114_1345,0.496623385834
2016_1114_1355,0.514649163185
2016_1114_1371,0.502351673762
2016_1114_1372,0.514583166427
2016_1114_1380,0.552991901159
2016_1114_1386,0.494189690286
2016_1114_1392,0.505885240796
2016_1114_1393,0.497853650707
2016_1114_1396,0.517362201129
2016_1114_1400,0.486063076337
2016_1114_1401,0.494221984817
2016_1114_1403,0.492876104078
2016_1114_1409,0.502861243794
2016_1114_1421,0.545920374925
2016_1114_1423,0.509068764784
2016_1114_1425,0.494221984817
2016_1114_1428,0.492876104078
2016_1114_1433,0.51049874987
2016_1114_1435,0.51049874987
2016_1114_1437,0.473162962387
2016_1114_1438,0.481029874276
2016_1114_1451,0.524784696741
2016_1114_1452,0.473162962387
2016_1114_1453,0.545690222681
2016_1114_1455,0.501864380456
2016_1114_1458,0.502351673762
2016_1114_1462,0.486063076337
2016_1114_1463,0.505885240796
2016_1122_1124,0.453715329663
2016_1122_1138,0.470410469509
2016_1122_1139,0.453715329663
2016_1122_1143,0.43586132988
2016_1122_1151,0.420565496504
2016_1122_1153,0.441050243188
2016_1122_1160,0.430973542253
2016_1122_1163,0.441050243188
2016_1122_1167,0.439980064275
2016_1122_1173,0.420565496504
2016_1122_1181,0.452677193237
2016_1122_1192,0.503059476233
2016_1122_1195,0.505690631302
2016_1122_1201,0.476403640332
2016_1122_1211,0.43586132988
2016_1122_1214,0.486415421375
2016_1122_1218,0.430973542253
2016_1122_1221,0.508551838107
2016_1122_1231,0.425812866842
2016_1122_1233,0.486684368625
2016_1122_1234,0.433814107024
2016_1122_1235,0.433814107024
2016_1122_1242,0.425812866842
2016_1122_1246,0.43586132988
2016_1122_1268,0.427850864156
2016_1122_1274,0.427850864156
2016_1122_1276,0.453715329663
2016_1122_1277,0.427850864156
2016_1122_1292,0.456240861693
2016_1122_1314,0.433814107024
2016_1122_1320,0.449811241364
2016_1122_1323,0.456599482205
2016_1122_1328,0.425812866842
2016_1122_1332,0.425812866842
2016_1122_1333,0.42712500325
2016_1122_1338,0.453715329663
2016_1122_1344,0.430973542253
2016_1122_1345,0.430973542253
2016_1122_1355,0.447750500547
2016_1122_1371,0.430973542253
2016_1122_1372,0.44386900947
2016_1122_1380,0.488738393717
2016_1122_1386,0.419945683799
2016_1122_1392,0.433017612225
2016_1122_1393,0.427850864156
2016_1122_1396,0.42712500325
2016_1122_1400,0.427850864156
2016_1122_1401,0.427850864156
2016_1122_1403,0.427850864156
2016_1122_1409,0.425812866842
2016_1122_1421,0.462211064725
2016_1122_1423,0.430973542253
2016_1122_1425,0.425812866842
2016_1122_1428,0.421976237106
2016_1122_1433,0.438997613945
2016_1122_1435,0.444491881835
2016_1122_1437,0.427850864156
2016_1122_1438,0.43586132988
2016_1122_1451,0.46963924337
2016_1122_1452,0.425812866842
2016_1122_1453,0.478532163381
2016_1122_1455,0.441050243188
2016_1122_1458,0.43586132988
2016_1122_1462,0.419945683799
2016_1122_1463,0.433017612225
2016_1124_1138,0.53072470178
2016_1124_1139,0.516823302968
2016_1124_1143,0.508277423544
2016_1124_1151,0.512999483322
2016_1124_1153,0.50283765028
2016_1124_1160,0.512999483322
2016_1124_1163,0.500028433143
2016_1124_1167,0.505632364012
2016_1124_1173,0.499137720448
2016_1124_1181,0.496623385834
2016_1124_1192,0.551168183566
2016_1124_1195,0.546457717414
2016_1124_1201,0.53072470178
2016_1124_1211,0.502708216127
2016_1124_1214,0.532812682002
2016_1124_1218,0.512999483322
2016_1124_1221,0.542467154863
2016_1124_1231,0.499076333732
2016_1124_1233,0.525368055862
2016_1124_1234,0.483849800519
2016_1124_1235,0.501864380456
2016_1124_1242,0.475701074528
2016_1124_1246,0.496294519702
2016_1124_1268,0.481712655097
2016_1124_1274,0.49091507028
2016_1124_1276,0.508666525362
2016_1124_1277,0.483849800519
2016_1124_1292,0.505632364012
2016_1124_1314,0.496294519702
2016_1124_1320,0.531630071033
2016_1124_1323,0.501904018794
2016_1124_1328,0.488134417676
2016_1124_1332,0.488134417676
2016_1124_1333,0.512999483322
2016_1124_1338,0.508666525362
2016_1124_1344,0.512999483322
2016_1124_1345,0.489868143664
2016_1124_1355,0.51472894648
2016_1124_1371,0.502708216127
2016_1124_1372,0.521414397364
2016_1124_1380,0.532812682002
2016_1124_1386,0.494546196539
2016_1124_1392,0.512999483322
2016_1124_1393,0.504790693835
2016_1124_1396,0.518511492908
2016_1124_1400,0.501158928438
2016_1124_1401,0.499076333732
2016_1124_1403,0.4918720334
2016_1124_1409,0.511823457064
2016_1124_1421,0.535956003712
2016_1124_1423,0.503663333674
2016_1124_1425,0.502708216127
2016_1124_1428,0.494546196539
2016_1124_1433,0.512867077684
2016_1124_1435,0.512867077684
2016_1124_1437,0.473810160495
2016_1124_1438,0.481257933946
2016_1124_1451,0.522257629936
2016_1124_1452,0.481712655097
2016_1124_1453,0.539369242742
2016_1124_1455,0.500028433143
2016_1124_1458,0.504790693835
2016_1124_1462,0.49091507028
2016_1124_1463,0.512999483322
2016_1138_1139,0.488501049639
