Id,Pred
2016_1112_1114,0.753212353615
2016_1112_1122,0.975069207115
2016_1112_1124,0.763169210397
2016_1112_1138,0.958901148774
2016_1112_1139,0.804865583552
2016_1112_1143,0.819804136141
2016_1112_1151,0.867995387117
2016_1112_1153,0.711976667931
2016_1112_1160,0.855760920186
2016_1112_1163,0.672677849638
2016_1112_1167,0.830288619521
2016_1112_1173,0.714133891283
2016_1112_1181,0.623725975856
2016_1112_1192,0.970402641518
2016_1112_1195,0.978872987253
2016_1112_1201,0.953612675923
2016_1112_1211,0.661278810784
2016_1112_1214,0.948136580019
2016_1112_1218,0.906482004324
2016_1112_1221,0.979029532103
2016_1112_1231,0.702704838721
2016_1112_1233,0.928649642232
2016_1112_1234,0.608102974814
2016_1112_1235,0.610845910889
2016_1112_1242,0.103970232685
2016_1112_1246,0.334058102312
2016_1112_1268,0.587324901079
2016_1112_1274,0.621250892742
2016_1112_1276,0.795429211094
2016_1112_1277,0.290132171382
2016_1112_1292,0.8034553355
2016_1112_1314,0.194545094037
2016_1112_1320,0.944668380138
2016_1112_1323,0.695542167671
2016_1112_1328,0.413276089214
2016_1112_1332,0.604010720648
2016_1112_1333,0.888814515804
2016_1112_1338,0.852994965956
2016_1112_1344,0.842142455657
2016_1112_1345,0.720537721266
2016_1112_1355,0.805285962523
2016_1112_1371,0.672922331851
2016_1112_1372,0.925964208945
2016_1112_1380,0.974086240815
2016_1112_1386,0.648662955766
2016_1112_1392,0.806762422831
2016_1112_1393,0.788433701756
2016_1112_1396,0.896506721885
2016_1112_1400,0.675068637973
2016_1112_1401,0.764201697654
2016_1112_1403,0.837054332435
2016_1112_1409,0.885348869232
2016_1112_1421,0.910321200465
2016_1112_1423,0.771109907601
2016_1112_1425,0.734282697357
2016_1112_1428,0.572706127519
2016_1112_1433,0.668691602131
2016_1112_1435,0.8111921726
2016_1112_1437,0.19319579232
2016_1112_1438,0.346171445077
2016_1112_1451,0.931191300763
2016_1112_1452,0.496176957558
2016_1112_1453,0.977710768948
2016_1112_1455,0.768983139149
2016_1112_1458,0.737991727348
2016_1112_1462,0.35519935097
2016_1112_1463,0.816824265958
2016_1114_1122,0.95730429431
2016_1114_1124,0.286913843537
2016_1114_1138,0.82812658361
2016_1114_1139,0.494003438442
2016_1114_1143,0.293029567982
2016_1114_1151,0.667918361815
2016_1114_1153,0.293006020771
2016_1114_1160,0.50086492403
2016_1114_1163,0.334085001825
2016_1114_1167,0.838325249747
2016_1114_1173,0.196481354342
2016_1114_1181,0.16843286595
2016_1114_1192,0.954303196747
2016_1114_1195,0.95279628874
2016_1114_1201,0.726333334526
2016_1114_1211,0.29520205736
2016_1114_1214,0.968448071564
2016_1114_1218,0.578524966584
2016_1114_1221,0.974812518759
2016_1114_1231,0.28577190586
2016_1114_1233,0.774396478935
2016_1114_1234,0.115397866035
2016_1114_1235,0.188459250768
2016_1114_1242,0.140340064965
2016_1114_1246,0.148646763284
2016_1114_1268,0.195325850872
2016_1114_1274,0.130167118403
2016_1114_1276,0.257361618623
2016_1114_1277,0.167202825858
2016_1114_1292,0.781765298553
2016_1114_1314,0.132699139131
2016_1114_1320,0.685006798954
2016_1114_1323,0.308238653993
2016_1114_1328,0.156080733963
2016_1114_1332,0.17753941914
2016_1114_1333,0.65017402897
2016_1114_1338,0.498944126511
