Id,Pred
2016_1112_1114,0.95312632738
2016_1112_1122,0.999383588351
2016_1112_1124,0.697824099036
2016_1112_1138,0.984831927268
2016_1112_1139,0.7968387077
2016_1112_1143,0.776516104116
2016_1112_1151,0.958695374745
2016_1112_1153,0.812916460406
2016_1112_1160,0.862552769317
2016_1112_1163,0.775284604683
2016_1112_1167,0.992690520471
2016_1112_1173,0.718203576494
2016_1112_1181,0.645191526635
2016_1112_1192,0.999453925901
2016_1112_1195,0.998509935159
2016_1112_1201,0.958806415746
2016_1112_1211,0.628746363396
2016_1112_1214,0.998769047024
2016_1112_1218,0.945142273146
2016_1112_1221,0.999702688022
2016_1112_1231,0.617797362178
2016_1112_1233,0.982383498718
2016_1112_1234,0.695719174244
2016_1112_1235,0.687473495672
2016_1112_1242,0.228083313662
2016_1112_1246,0.446392107888
2016_1112_1268,0.484949927972
2016_1112_1274,0.472602081038
2016_1112_1276,0.789911677179
2016_1112_1277,0.354630679892
2016_1112_1292,0.975569867073
2016_1112_1314,0.402135915394
2016_1112_1320,0.924316309755
2016_1112_1323,0.82436979968
2016_1112_1328,0.41765595716
2016_1112_1332,0.453285216528
2016_1112_1333,0.886760558448
2016_1112_1338,0.819804916847
2016_1112_1344,0.729490304487
2016_1112_1345,0.616136231566
2016_1112_1355,0.950049756513
2016_1112_1371,0.70103293411
2016_1112_1372,0.905837066347
2016_1112_1380,0.999116304365
2016_1112_1386,0.769225746503
2016_1112_1392,0.956166638748
2016_1112_1393,0.766946357555
2016_1112_1396,0.852076330485
2016_1112_1400,0.642294078498
2016_1112_1401,0.649935064226
2016_1112_1403,0.826809411313
2016_1112_1409,0.865425968869
2016_1112_1421,0.997289401631
2016_1112_1423,0.95719007258
2016_1112_1425,0.873929483689
2016_1112_1428,0.542058865504
2016_1112_1433,0.830724597423
2016_1112_1435,0.871461580007
2016_1112_1437,0.247375294669
2016_1112_1438,0.360743676779
2016_1112_1451,0.992887531408
2016_1112_1452,0.436468878013
2016_1112_1453,0.983809357875
2016_1112_1455,0.769191724008
2016_1112_1458,0.65936764589
2016_1112_1462,0.380212280701
2016_1112_1463,0.941305804289
2016_1114_1122,0.98761354174
2016_1114_1124,0.101987519034
2016_1114_1138,0.761512005779
2016_1114_1139,0.161699194298
2016_1114_1143,0.145939078787
2016_1114_1151,0.533028733605
2016_1114_1153,0.176067931647
2016_1114_1160,0.235837938038
2016_1114_1163,0.145058518871
2016_1114_1167,0.869773274154
2016_1114_1173,0.111379879963
2016_1114_1181,0.0820870564695
2016_1114_1192,0.989012170325
2016_1114_1195,0.970549547513
2016_1114_1201,0.533727550718
2016_1114_1211,0.076884587458
2016_1114_1214,0.975551727703
2016_1114_1218,0.45866980426
2016_1114_1221,0.993989029171
2016_1114_1231,0.0736395131313
2016_1114_1233,0.732795901214
2016_1114_1234,0.10107868467
2016_1114_1235,0.0976196510332
2016_1114_1242,0.0143230725657
2016_1114_1246,0.0381420212309
2016_1114_1268,0.0442555505674
2016_1114_1274,0.0422091324782
2016_1114_1276,0.156052450584
2016_1114_1277,0.0263127351991
2016_1114_1292,0.662602424997
2016_1114_1314,0.0320195697017
2016_1114_1320,0.375240497855
2016_1114_1323,0.187543322494
2016_1114_1328,0.0340693241424
2016_1114_1332,0.0391771272513
2016_1114_1333,0.278036774874
2016_1114_1338,0.182833802726
2016_1114_1344,0.117092817232
2016_1114_1345,0.0731614385949
2016_1114_1355,0.483305131581
2016_1114_1371,0.103393977016
2016_1114_1372,0.321157288912
2016_1114_1380,0.982332837283
2016_1114_1386,0.140838051517
2016_1114_1392,0.517554212286
2016_1114_1393,0.139296769283
2016_1114_1396,0.220748195787
2016_1114_1400,0.0811401112355
2016_1114_1401,0.083666823962
2016_1114_1403,0.190138616899
2016_1114_1409,0.240272902462
2016_1114_1421,0.947627522589
2016_1114_1423,0.523717355998
2016_1114_1425,0.25423850789
2016_1114_1428,0.0550101053956
2016_1114_1433,0.194423414476
2016_1114_1435,0.250049678382
2016_1114_1437,0.0159071525596
2016_1114_1438,0.0270031026192
2016_1114_1451,0.87285893372
2016_1114_1452,0.0366926246667
2016_1114_1453,0.749267122904
2016_1114_1455,0.14081486328
2016_1114_1458,0.0869217116624
2016_1114_1462,0.0292855369072
2016_1114_1463,0.44093603795
2016_1122_1124,0.00142235041282
2016_1122_1138,0.0385050207528
2016_1122_1139,0.00241334111725
2016_1122_1143,0.00213851901306
2016_1122_1151,0.0141139088835
2016_1122_1153,0.00267292376976
2016_1122_1160,0.00385576476042
2016_1122_1163,0.0021234584624
2016_1122_1167,0.0772913078801
2016_1122_1173,0.00156952608738
2016_1122_1181,0.00112033130047
2016_1122_1192,0.530270610701
2016_1122_1195,0.292445881791
2016_1122_1201,0.0141530316872
2016_1122_1211,0.00104349404101
2016_1122_1214,0.333534062712
2016_1122_1218,0.0105149507041
2016_1122_1221,0.674685056568
2016_1122_1231,0.000995997439126
2016_1122_1233,0.0332516693983
2016_1122_1234,0.00140827015518
2016_1122_1235,0.00135493633289
2016_1122_1242,0.000182214346112
2016_1122_1246,0.000497092168395
2016_1122_1268,0.000580408721032
2016_1122_1274,0.000552402798453
2016_1122_1276,0.00231371172516
2016_1122_1277,0.000338812514675
2016_1122_1292,0.0240383105566
2016_1122_1314,0.00041469508134
2016_1122_1320,0.00747648977183
2016_1122_1323,0.00288672887996
2016_1122_1328,0.000442166253939
2016_1122_1332,0.000511125238126
2016_1122_1333,0.0048067848062
2016_1122_1338,0.0027982675129
2016_1122_1344,0.00166055606345
2016_1122_1345,0.000989027819294
2016_1122_1355,0.011595304692
2016_1122_1371,0.0014441956632
2016_1122_1372,0.00589847133025
2016_1122_1380,0.410846962973
2016_1122_1386,0.00205169653634
2016_1122_1392,0.0132758758468
2016_1122_1393,0.00202566251657
2016_1122_1396,0.00354029291371
2016_1122_1400,0.00110628161383
2016_1122_1401,0.00114383382444
2016_1122_1403,0.00293591056519
2016_1122_1409,0.0039508274644
2016_1122_1421,0.184958528765
2016_1122_1423,0.0136032892764
2016_1122_1425,0.00425744017372
2016_1122_1428,0.000729555712499
2016_1122_1433,0.00301779160978
2016_1122_1435,0.00416429612655
2016_1122_1437,0.000202688189326
2016_1122_1438,0.000347945466013
2016_1122_1451,0.0792770175076
2016_1122_1452,0.000477492526446
2016_1122_1453,0.0361248685276
2016_1122_1455,0.00205130417852
2016_1122_1458,0.00119251033472
2016_1122_1462,0.000378231332431
2016_1122_1463,0.00979488564212
2016_1124_1138,0.96565401535
2016_1124_1139,0.629411812871
2016_1124_1143,0.600733012402
