Id,Pred
2016_1112_1114,0.565893627861
2016_1112_1122,0.976110981801
2016_1112_1124,0.808354977364
2016_1112_1138,0.973511328616
2016_1112_1139,0.827808304484
2016_1112_1143,0.729856640893
2016_1112_1151,0.909216804506
2016_1112_1153,0.679604194335
2016_1112_1160,0.83892448358
2016_1112_1163,0.67916401605
2016_1112_1167,0.873517963628
2016_1112_1173,0.518318816833
2016_1112_1181,0.576733955179
2016_1112_1192,0.976142101365
2016_1112_1195,0.976024375638
2016_1112_1201,0.958442964675
2016_1112_1211,0.8737359101
2016_1112_1214,0.961370498739
2016_1112_1218,0.895990358676
2016_1112_1221,0.979347140541
2016_1112_1231,0.737986803224
2016_1112_1233,0.936707738543
2016_1112_1234,0.370147024305
2016_1112_1235,0.646921799888
2016_1112_1242,0.161110981247
2016_1112_1246,0.476396171207
2016_1112_1268,0.415743256448
2016_1112_1274,0.30816242707
2016_1112_1276,0.750711891009
2016_1112_1277,0.269209252262
2016_1112_1292,0.865480445675
2016_1112_1314,0.251840890313
2016_1112_1320,0.960308254319
2016_1112_1323,0.63696614178
2016_1112_1328,0.338630075586
2016_1112_1332,0.737442282303
2016_1112_1333,0.849637481875
2016_1112_1338,0.882036465507
2016_1112_1344,0.820365446035
2016_1112_1345,0.586742096636
2016_1112_1355,0.854951499303
2016_1112_1371,0.749814038076
2016_1112_1372,0.85327351451
2016_1112_1380,0.978612452291
2016_1112_1386,0.559592470924
2016_1112_1392,0.738611027625
2016_1112_1393,0.782140875501
2016_1112_1396,0.888521474118
2016_1112_1400,0.592336855378
2016_1112_1401,0.797979278446
2016_1112_1403,0.824162016486
2016_1112_1409,0.86883349146
2016_1112_1421,0.946309779229
2016_1112_1423,0.766411677774
2016_1112_1425,0.5708314589
2016_1112_1428,0.652134693434
2016_1112_1433,0.688308075311
2016_1112_1435,0.74655299659
2016_1112_1437,0.160254728393
2016_1112_1438,0.41656205593
2016_1112_1451,0.927030043697
2016_1112_1452,0.404433809476
2016_1112_1453,0.972426485605
2016_1112_1455,0.687714520264
2016_1112_1458,0.810711152316
2016_1112_1462,0.19709691335
2016_1112_1463,0.77314849755
2016_1114_1122,0.973581096461
2016_1114_1124,0.410658241074
2016_1114_1138,0.840253111052
2016_1114_1139,0.720673656844
2016_1114_1143,0.424808535179
2016_1114_1151,0.61153772918
2016_1114_1153,0.516376356387
2016_1114_1160,0.600316562832
2016_1114_1163,0.522158804552
2016_1114_1167,0.677504781189
2016_1114_1173,0.300380442363
2016_1114_1181,0.231742605928
2016_1114_1192,0.957239397261
2016_1114_1195,0.97027674293
2016_1114_1201,0.845289218409
2016_1114_1211,0.379796972327
2016_1114_1214,0.974532184327
2016_1114_1218,0.585234074869
2016_1114_1221,0.979280676902
2016_1114_1231,0.606885280085
2016_1114_1233,0.776330398902
2016_1114_1234,0.190887660871
2016_1114_1235,0.345657170929
2016_1114_1242,0.110131092595
2016_1114_1246,0.305757200722
2016_1114_1268,0.213604614315
2016_1114_1274,0.305810000954
2016_1114_1276,0.385303918808
2016_1114_1277,0.145614556031
2016_1114_1292,0.870838800546
2016_1114_1314,0.203417319534
2016_1114_1320,0.894063333782
2016_1114_1323,0.497891356252
2016_1114_1328,0.148338922537
2016_1114_1332,0.370250002833
2016_1114_1333,0.748093799488
2016_1114_1338,0.711235861037
2016_1114_1344,0.474843355451
2016_1114_1345,0.421989407929
2016_1114_1355,0.792812279138
2016_1114_1371,0.522130003561
2016_1114_1372,0.746192887958
2016_1114_1380,0.977768082185
2016_1114_1386,0.48241800725
2016_1114_1392,0.724784409436
2016_1114_1393,0.288104181767
2016_1114_1396,0.810957204909
2016_1114_1400,0.349533458306
2016_1114_1401,0.488024451884
2016_1114_1403,0.589058152312
2016_1114_1409,0.675602649509
2016_1114_1421,0.881121934612
2016_1114_1423,0.691642886142
2016_1114_1425,0.500574767096
2016_1114_1428,0.435311089612
2016_1114_1433,0.747062589655
2016_1114_1435,0.654056637892
2016_1114_1437,0.0464305549892
2016_1114_1438,0.183702193346
2016_1114_1451,0.848380581092
2016_1114_1452,0.144350117621
2016_1114_1453,0.842726826163
2016_1114_1455,0.595043321974
2016_1114_1458,0.375027753624
2016_1114_1462,0.366032268482
2016_1114_1463,0.587495543238
2016_1122_1124,0.0209753067595
2016_1122_1138,0.208318704139
2016_1122_1139,0.0246806301144
2016_1122_1143,0.021276828343
2016_1122_1151,0.0359977244816
2016_1122_1153,0.0243062832894
2016_1122_1160,0.0211908035493
2016_1122_1163,0.0242581872125
