,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,29,36.62068965517241,19.0,Air Force
1103,33,19.09090909090909,51.93939393939394,Akron
1104,32,29.875,38.625,Alabama
1105,23,38.608695652173914,25.217391304347824,Alabama A&M
1106,28,30.535714285714285,33.5,Alabama St
1107,32,46.75,15.96875,Albany NY
1108,31,56.645161290322584,4.0,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,31,38.0,24.612903225806452,American Univ
1111,31,22.677419354838708,50.58064516129032,Appalachian St
1112,31,31.322580645161292,40.58064516129032,Arizona
1113,32,18.125,48.625,Arizona St
1114,28,50.17857142857143,15.892857142857142,Ark Little Rock
1115,32,29.1875,35.21875,Ark Pine Bluff
1116,32,39.15625,35.5625,Arkansas
1117,29,30.551724137931036,37.3448275862069,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,28,31.571428571428573,28.678571428571427,Army
1120,31,38.774193548387096,36.25806451612903,Auburn
1121,0,0.0,0.0,Augusta
1122,30,34.1,37.1,Austin Peay
1123,29,27.448275862068964,32.86206896551724,Ball St
1124,31,16.677419354838708,60.03225806451613,Baylor
1125,31,25.387096774193548,47.70967741935484,Belmont
1126,30,27.8,30.666666666666668,Bethune-Cookman
1127,29,34.793103448275865,26.896551724137932,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,31,38.83870967741935,35.16129032258065,Boise St
1130,31,32.45161290322581,36.74193548387097,Boston College
1131,32,26.5625,44.25,Boston Univ
1132,29,32.827586206896555,30.0,Bowling Green
1133,31,30.387096774193548,37.064516129032256,Bradley
1134,0,0.0,0.0,Brooklyn
1135,29,44.206896551724135,22.344827586206897,Brown
1136,30,50.1,1.7666666666666666,Bryant
1137,31,35.193548387096776,31.806451612903224,Bucknell
1138,29,27.79310344827586,43.827586206896555,Buffalo
1139,32,8.25,61.84375,Butler
1140,33,10.727272727272727,71.87878787878788,BYU
1141,29,30.862068965517242,33.10344827586207,C Michigan
1142,31,39.225806451612904,30.967741935483872,Cal Poly SLO
1143,33,21.454545454545453,56.515151515151516,California
1144,28,23.857142857142858,43.82142857142857,Campbell
1145,32,33.28125,33.125,Canisius
1146,26,44.84615384615385,16.96153846153846,Cent Arkansas
1147,27,50.629629629629626,18.0,Centenary
1148,30,33.5,27.633333333333333,Central Conn
1149,26,39.15384615384615,25.153846153846153,Charleston So
1150,31,25.096774193548388,48.32258064516129,Charlotte
1151,31,36.61290322580645,31.580645161290324,Chattanooga
1152,28,45.214285714285715,14.678571428571429,Chicago St
1153,33,28.272727272727273,40.39393939393939,Cincinnati
1154,30,29.6,30.966666666666665,Citadel
1155,31,20.225806451612904,53.064516129032256,Clemson
1156,31,33.83870967741935,32.96774193548387,Cleveland St
1157,30,11.733333333333333,60.56666666666667,Coastal Car
1158,32,23.0,51.40625,Col Charleston
1159,29,41.6551724137931,25.75862068965517,Colgate
1160,29,38.172413793103445,36.172413793103445,Colorado
1161,30,29.8,36.233333333333334,Colorado St
1162,28,33.0,27.214285714285715,Columbia
1163,32,29.40625,41.15625,Connecticut
1164,27,46.51851851851852,13.555555555555555,Coppin St
1165,29,9.724137931034482,65.44827586206897,Cornell
1166,31,30.64516129032258,38.74193548387097,Creighton
1167,29,49.724137931034484,16.03448275862069,CS Bakersfield
1168,29,34.41379310344828,38.44827586206897,CS Fullerton
1169,32,44.46875,26.84375,CS Northridge
1170,28,45.964285714285715,17.285714285714285,CS Sacramento
1171,27,44.44444444444444,8.518518518518519,Dartmouth
1172,29,33.86206896551724,36.275862068965516,Davidson
1173,32,24.21875,45.5,Dayton
1174,31,47.354838709677416,16.032258064516128,Delaware
1175,26,24.76923076923077,33.34615384615385,Delaware St
1176,32,22.71875,42.25,Denver
1177,31,44.32258064516129,16.677419354838708,DePaul
1178,33,26.12121212121212,42.90909090909091,Detroit
1179,33,33.96969696969697,32.60606060606061,Drake
1180,32,29.5,34.375,Drexel
1181,34,10.558823529411764,67.41176470588235,Duke
1182,30,32.46666666666667,38.36666666666667,Duquesne
1183,29,23.413793103448278,42.758620689655174,E Illinois
1184,30,25.166666666666668,44.7,E Kentucky
1185,30,31.133333333333333,34.733333333333334,E Michigan
1186,28,47.42857142857143,19.571428571428573,E Washington
1187,28,48.357142857142854,18.142857142857142,East Carolina
1188,26,51.88461538461539,8.538461538461538,Edwardsville
1189,31,45.67741935483871,20.096774193548388,Elon
1190,33,28.181818181818183,40.84848484848485,ETSU
1191,29,44.44827586206897,19.413793103448278,Evansville
1192,32,38.96875,24.375,F Dickinson
1193,32,21.375,49.1875,Fairfield
1194,28,38.57142857142857,33.214285714285715,FL Atlantic
