,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,28,41.642857142857146,19.357142857142858,Abilene Chr
1102,29,35.793103448275865,28.93103448275862,Air Force
1103,34,26.294117647058822,41.05882352941177,Akron
1104,31,29.483870967741936,37.16129032258065,Alabama
1105,28,40.607142857142854,20.678571428571427,Alabama A&M
1106,27,24.296296296296298,46.407407407407405,Alabama St
1107,32,14.65625,50.84375,Albany NY
1108,30,50.56666666666667,12.8,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,33,25.727272727272727,33.0,American Univ
1111,29,34.89655172413793,28.586206896551722,Appalachian St
1112,34,5.911764705882353,70.52941176470588,Arizona
1113,32,30.375,39.0625,Arizona St
1114,30,38.93333333333333,30.033333333333335,Ark Little Rock
1115,32,33.875,25.875,Ark Pine Bluff
1116,34,16.38235294117647,61.64705882352941,Arkansas
1117,28,38.642857142857146,24.714285714285715,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,29,34.827586206896555,36.58620689655172,Army
1120,34,36.0,31.529411764705884,Auburn
1121,0,0.0,0.0,Augusta
1122,28,49.535714285714285,14.5,Austin Peay
1123,29,49.62068965517241,14.517241379310345,Ball St
1124,32,16.4375,52.6875,Baylor
1125,31,21.612903225806452,52.16129032258065,Belmont
1126,30,37.36666666666667,19.666666666666668,Bethune-Cookman
1127,30,45.63333333333333,11.4,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,31,14.935483870967742,54.935483870967744,Boise St
1130,32,37.3125,28.46875,Boston College
1131,29,39.206896551724135,28.655172413793103,Boston Univ
1132,30,20.766666666666666,45.96666666666667,Bowling Green
1133,32,40.875,15.4375,Bradley
1134,0,0.0,0.0,Brooklyn
1135,29,38.41379310344828,26.586206896551722,Brown
1136,31,29.612903225806452,36.774193548387096,Bryant
1137,32,28.15625,40.09375,Bucknell
1138,32,18.96875,56.03125,Buffalo
1139,32,18.3125,51.25,Butler
1140,32,21.0625,60.78125,BYU
1141,28,19.357142857142858,55.535714285714285,C Michigan
1142,27,31.77777777777778,28.037037037037038,Cal Poly SLO
1143,33,26.21212121212121,40.303030303030305,California
1144,29,45.6551724137931,16.24137931034483,Campbell
1145,30,27.933333333333334,36.266666666666666,Canisius
1146,29,60.3448275862069,4.9655172413793105,Cent Arkansas
1147,0,0.0,0.0,Centenary
1148,31,49.38709677419355,9.774193548387096,Central Conn
1149,27,25.77777777777778,46.18518518518518,Charleston So
1150,32,39.09375,34.71875,Charlotte
1151,30,20.5,49.86666666666667,Chattanooga
1152,29,43.44827586206897,11.793103448275861,Chicago St
1153,32,16.46875,45.90625,Cincinnati
1154,27,41.925925925925924,20.40740740740741,Citadel
1155,31,27.870967741935484,34.83870967741935,Clemson
1156,30,27.566666666666666,37.833333333333336,Cleveland St
1157,29,21.06896551724138,49.41379310344828,Coastal Car
1158,33,40.96969696969697,17.636363636363637,Col Charleston
1159,32,33.0,32.28125,Colgate
1160,32,31.5625,36.96875,Colorado
1161,32,10.59375,60.96875,Colorado St
1162,27,33.666666666666664,29.444444444444443,Columbia
1163,34,23.970588235294116,40.205882352941174,Connecticut
1164,30,51.333333333333336,19.2,Coppin St
1165,29,33.241379310344826,27.482758620689655,Cornell
1166,33,34.96969696969697,32.333333333333336,Creighton
1167,30,38.0,23.3,CS Bakersfield
1168,29,46.827586206896555,16.689655172413794,CS Fullerton
1169,31,47.29032258064516,16.870967741935484,CS Northridge
1170,29,24.517241379310345,45.310344827586206,CS Sacramento
1171,28,29.178571428571427,33.785714285714285,Dartmouth
1172,30,15.866666666666667,63.3,Davidson
1173,33,15.090909090909092,53.121212121212125,Dayton
1174,30,42.4,23.566666666666666,Delaware
1175,33,33.15151515151515,36.0,Delaware St
1176,30,33.266666666666666,28.9,Denver
1177,32,41.375,28.0,DePaul
1178,31,37.903225806451616,31.387096774193548,Detroit
1179,30,39.56666666666667,19.1,Drake
1180,29,35.58620689655172,24.24137931034483,Drexel
1181,33,8.666666666666666,71.93939393939394,Duke
1182,30,42.233333333333334,28.5,Duquesne
1183,29,28.0,33.793103448275865,E Illinois
1184,28,25.75,43.07142857142857,E Kentucky
1185,30,26.966666666666665,41.266666666666666,E Michigan
1186,31,17.806451612903224,61.54838709677419,E Washington
1187,31,35.645161290322584,26.451612903225808,East Carolina
1188,26,38.42307692307692,27.0,Edwardsville
1189,31,36.354838709677416,31.419354838709676,Elon
1190,28,33.357142857142854,38.07142857142857,ETSU
1191,30,24.333333333333332,43.4,Evansville
1192,28,47.32142857142857,18.892857142857142,F Dickinson
1193,31,44.354838709677416,15.161290322580646,Fairfield
1194,27,44.7037037037037,17.77777777777778,FL Atlantic
1195,29,20.379310344827587,47.41379310344828,FL Gulf Coast
1196,33,31.363636363636363,32.303030303030305,Florida
1197,29,51.241379310344826,4.172413793103448,Florida A&M
1198,31,32.74193548387097,29.258064516129032,Florida Intl
1199,33,29.818181818181817,36.81818181818182,Florida St
1200,30,42.333333333333336,21.7,Fordham
1201,30,34.4,28.933333333333334,Fresno St
1202,31,43.064516129032256,19.64516129032258,Furman
1203,33,20.09090909090909,47.09090909090909,G Washington
1204,28,19.321428571428573,46.357142857142854,Ga Southern
1205,30,31.4,41.6,Gardner Webb
1206,30,44.3,18.933333333333334,George Mason
1207,31,19.774193548387096,50.935483870967744,Georgetown
1208,32,22.40625,45.9375,Georgia
1209,32,18.84375,51.78125,Georgia St
1210,31,36.74193548387097,26.548387096774192,Georgia Tech
1211,33,4.03030303030303,74.18181818181819,Gonzaga
1212,27,51.111111111111114,0.0,Grambling
1213,29,30.551724137931036,37.275862068965516,Grand Canyon
1214,33,31.515151515151516,35.63636363636363,Hampton
1215,0,0.0,0.0,Hardin-Simmons
1216,29,32.44827586206897,28.75862068965517,Hartford
1217,27,12.925925925925926,50.18518518518518,Harvard
1218,33,26.242424242424242,45.515151515151516,Hawaii
1219,28,20.714285714285715,50.464285714285715,High Point
1220,33,29.272727272727273,49.121212121212125,Hofstra
1221,29,33.58620689655172,31.24137931034483,Holy Cross
1222,32,34.875,29.5,Houston
1223,24,44.125,24.791666666666668,Houston Bap
1224,29,31.724137931034484,28.862068965517242,Howard
1225,28,44.5,31.857142857142858,Idaho
1226,28,50.642857142857146,13.0,Idaho St
1227,32,45.78125,17.8125,IL Chicago
1228,32,24.34375,45.125,Illinois
1229,32,23.90625,43.84375,Illinois St
1230,24,30.833333333333332,46.541666666666664,Incarnate Word
1231,33,27.575757575757574,49.90909090909091,Indiana
1232,30,33.1,32.96666666666667,Indiana St
1233,34,17.794117647058822,61.8235294117647,Iona
1234,32,20.4375,48.96875,Iowa
1235,33,17.181818181818183,61.18181818181818,Iowa St
1236,27,31.51851851851852,36.96296296296296,IPFW
1237,31,39.41935483870968,21.322580645161292,IUPUI
1238,32,37.15625,23.5,Jackson St
1239,29,44.58620689655172,18.620689655172413,Jacksonville
1240,29,36.41379310344828,24.620689655172413,Jacksonville St
1241,32,24.71875,42.3125,James Madison
1242,34,14.647058823529411,56.55882352941177,Kansas
1243,32,30.0625,32.9375,Kansas St
1244,30,41.43333333333333,20.4,Kennesaw
1245,31,22.29032258064516,43.54838709677419,Kent
1246,34,0.0,74.91176470588235,Kentucky
1247,33,28.484848484848484,34.72727272727273,La Salle
1248,31,25.870967741935484,47.774193548387096,Lafayette
1249,26,37.61538461538461,30.653846153846153,Lamar
1250,29,28.551724137931036,38.41379310344828,Lehigh
1251,28,51.607142857142854,10.0,Liberty
1252,28,39.57142857142857,31.035714285714285,Lipscomb
1253,31,34.096774193548384,31.483870967741936,Long Beach St
1254,30,38.4,29.0,Long Island
1255,32,45.125,21.3125,Longwood
1256,32,16.75,55.9375,Louisiana Tech
1257,32,14.46875,54.75,Louisville
1258,30,44.53333333333333,17.0,Loy Marymount
1259,30,34.1,24.7,Loyola MD
1260,30,23.566666666666666,37.63333333333333,Loyola-Chicago
1261,32,20.65625,53.03125,LSU
1262,28,33.964285714285715,25.964285714285715,MA Lowell
1263,30,53.1,7.3,Maine
1264,32,25.96875,43.90625,Manhattan
1265,32,45.75,15.40625,Marist
1266,32,36.65625,28.4375,Marquette
1267,30,42.36666666666667,22.966666666666665,Marshall
1268,33,10.93939393939394,58.54545454545455,Maryland
1269,32,30.46875,38.90625,Massachusetts
1270,27,38.333333333333336,29.11111111111111,McNeese St
1271,32,26.5,41.15625,MD E Shore
1272,32,26.125,41.21875,Memphis
1273,31,27.516129032258064,38.38709677419355,Mercer
1274,33,21.818181818181817,46.57575757575758,Miami FL
1275,31,38.70967741935484,27.548387096774192,Miami OH
1276,31,30.258064516129032,33.58064516129032,Michigan
1277,34,21.91176470588235,49.970588235294116,Michigan St
1278,32,30.25,42.875,Minnesota
1279,32,25.875,46.75,Mississippi
1280,31,34.74193548387097,27.129032258064516,Mississippi St
1281,31,42.29032258064516,17.741935483870968,Missouri
1282,31,37.354838709677416,26.838709677419356,Missouri KC
1283,29,39.275862068965516,19.620689655172413,Missouri St
1284,33,27.87878787878788,36.78787878787879,Monmouth NJ
1285,30,27.833333333333332,42.9,Montana
1286,29,46.55172413793103,16.82758620689655,Montana St
1287,32,32.03125,37.09375,Morehead St
1288,31,46.483870967741936,14.741935483870968,Morgan St
1289,0,0.0,0.0,Morris Brown
1290,32,50.84375,13.0625,MS Valley St
1291,30,27.566666666666666,35.53333333333333,Mt St Mary's
1292,34,27.58823529411765,35.705882352941174,MTSU
1293,30,11.4,66.6,Murray St
1294,28,37.035714285714285,36.75,N Colorado
1295,30,17.8,46.13333333333333,N Dakota St
1296,29,32.724137931034484,32.275862068965516,N Illinois
1297,28,37.75,30.535714285714285,N Kentucky
1298,31,34.12903225806452,26.677419354838708,Navy
1299,30,41.8,16.033333333333335,NC A&T
1300,29,12.89655172413793,51.758620689655174,NC Central
1301,33,24.727272727272727,45.666666666666664,NC State
1302,0,0.0,0.0,NE Illinois
1303,28,43.035714285714285,33.107142857142854,NE Omaha
1304,31,32.774193548387096,28.677419354838708,Nebraska
1305,29,42.89655172413793,16.551724137931036,Nevada
1306,29,24.689655172413794,40.51724137931034,New Hampshire
1307,31,29.806451612903224,32.16129032258065,New Mexico
1308,31,20.548387096774192,47.41935483870968,New Mexico St
1309,26,45.07692307692308,23.53846153846154,New Orleans
1310,30,45.56666666666667,18.766666666666666,Niagara
1311,26,43.61538461538461,19.615384615384617,Nicholls St
1312,25,26.24,42.2,NJIT
1313,31,24.774193548387096,44.29032258064516,Norfolk St
1314,35,21.82857142857143,56.08571428571429,North Carolina
1315,28,51.17857142857143,15.892857142857142,North Dakota
1316,31,23.903225806451612,50.03225806451613,North Florida
1317,29,35.62068965517241,28.620689655172413,North Texas
1318,34,19.970588235294116,48.61764705882353,Northeastern
1319,32,27.6875,40.28125,Northern Arizona
1320,33,5.9393939393939394,59.42424242424242,Northern Iowa
1321,32,31.09375,32.375,Northwestern
1322,27,33.407407407407405,50.407407407407405,Northwestern LA
1323,34,9.470588235294118,69.3529411764706,Notre Dame
1324,30,36.5,36.56666666666667,Oakland
1325,30,41.666666666666664,25.933333333333334,Ohio
1326,33,18.575757575757574,57.24242424242424,Ohio St
1327,0,0.0,0.0,Okla City
1328,32,20.03125,51.90625,Oklahoma
1329,30,25.7,40.833333333333336,Oklahoma St
1330,31,12.96774193548387,52.38709677419355,Old Dominion
1331,30,27.7,39.63333333333333,Oral Roberts
1332,33,18.424242424242426,56.57575757575758,Oregon
1333,30,25.1,34.93333333333333,Oregon St
1334,28,41.035714285714285,21.964285714285715,Pacific
1335,28,39.535714285714285,20.714285714285715,Penn
1336,34,30.058823529411764,36.794117647058826,Penn St
1337,30,25.566666666666666,37.733333333333334,Pepperdine
1338,32,27.0,40.0,Pittsburgh
1339,30,33.333333333333336,36.36666666666667,Portland
1340,27,33.2962962962963,37.25925925925926,Portland St
1341,32,34.625,32.46875,Prairie View
1342,28,44.392857142857146,15.107142857142858,Presbyterian
1343,29,30.655172413793103,37.275862068965516,Princeton
1344,33,20.90909090909091,49.303030303030305,Providence
1345,33,23.484848484848484,46.515151515151516,Purdue
1346,30,32.666666666666664,37.06666666666667,Quinnipiac
1347,29,24.310344827586206,45.62068965517241,Radford
1348,30,17.7,48.46666666666667,Rhode Island
1349,29,39.55172413793103,25.0,Rice
1350,32,25.375,40.0,Richmond
1351,32,20.46875,44.96875,Rider
1352,33,26.303030303030305,42.696969696969695,Robert Morris
1353,32,38.9375,20.375,Rutgers
1354,31,38.516129032258064,19.322580645161292,S Carolina St
1355,31,21.387096774193548,50.645161290322584,S Dakota St
1356,32,35.90625,23.21875,S Illinois
