Id,Pred
2016_1112_1114,0.6703307129769649
2016_1112_1122,0.9892414295521877
2016_1112_1124,0.6923777265657292
2016_1112_1138,0.9384908697425447
2016_1112_1139,0.8492308757574747
2016_1112_1143,0.8208061339244374
2016_1112_1151,0.7380568413142317
2016_1112_1153,0.7867783069505718
2016_1112_1160,0.7913095489176317
2016_1112_1163,0.7670352134903152
2016_1112_1167,0.9237530574530142
2016_1112_1173,0.5474908875280665
2016_1112_1181,0.5765937176242739
2016_1112_1192,0.9890938297851589
2016_1112_1195,0.9890701353720731
2016_1112_1201,0.9412772092951335
2016_1112_1211,0.766939928561109
2016_1112_1214,0.9574927992701374
2016_1112_1218,0.8235193416154917
2016_1112_1221,0.9920893163124747
2016_1112_1231,0.6072773257821046
2016_1112_1233,0.9745130865251327
2016_1112_1234,0.3971045678404836
2016_1112_1235,0.6276954748103794
2016_1112_1242,0.19563532333537187
2016_1112_1246,0.4400851025145222
2016_1112_1268,0.37401840263908775
2016_1112_1274,0.34748518661151667
2016_1112_1276,0.724602171981411
2016_1112_1277,0.24685469949721003
2016_1112_1292,0.9183666692050076
2016_1112_1314,0.4256746603341078
2016_1112_1320,0.9348752382831691
2016_1112_1323,0.7364668543120654
2016_1112_1328,0.2655560573789644
2016_1112_1332,0.5129854863978975
2016_1112_1333,0.7863060197602331
2016_1112_1338,0.80079962638354
2016_1112_1344,0.7540870856756271
2016_1112_1345,0.6169007112347087
2016_1112_1355,0.8948548648667649
2016_1112_1371,0.8027303126831818
2016_1112_1372,0.8480033939469341
2016_1112_1380,0.966202181295446
2016_1112_1386,0.6359627088050496
2016_1112_1392,0.7439871182702107
2016_1112_1393,0.7196844565320827
2016_1112_1396,0.7827143797155114
2016_1112_1400,0.6070970523759618
2016_1112_1401,0.6262374379310567
2016_1112_1403,0.689346050138453
2016_1112_1409,0.8146075141933037
2016_1112_1421,0.9659731317142002
2016_1112_1423,0.8747302755142295
2016_1112_1425,0.7348653222929088
2016_1112_1428,0.60989486186248
2016_1112_1433,0.8517022323795417
2016_1112_1435,0.8365521348983821
2016_1112_1437,0.1426031204210556
2016_1112_1438,0.2888094884962062
2016_1112_1451,0.968807149454767
2016_1112_1452,0.315272673644714
2016_1112_1453,0.9571698313093039
2016_1112_1455,0.7175086416560165
2016_1112_1458,0.8101278241955348
2016_1112_1462,0.3273863366365998
2016_1112_1463,0.7517778421522899
2016_1114_1122,0.9788470154541123
2016_1114_1124,0.531114153560871
2016_1114_1138,0.8847749484120994
