Id,Pred
2016_1112_1114,0.685700513115
2016_1112_1122,0.998329815016
2016_1112_1124,0.696421610717
2016_1112_1138,0.972409252634
2016_1112_1139,0.847801350185
2016_1112_1143,0.807000334238
2016_1112_1151,0.78976411207
2016_1112_1153,0.78804716212
2016_1112_1160,0.807322690045
2016_1112_1163,0.777032495505
2016_1112_1167,0.952582169964
2016_1112_1173,0.548914168287
2016_1112_1181,0.581288309742
2016_1112_1192,0.99858736167
2016_1112_1195,0.997397097031
2016_1112_1201,0.968341399517
2016_1112_1211,0.754302538405
2016_1112_1214,0.99307584234
2016_1112_1218,0.829492416692
2016_1112_1221,0.999459359611
2016_1112_1231,0.58275144908
2016_1112_1233,0.984983801323
2016_1112_1234,0.420890860586
2016_1112_1235,0.617085417841
2016_1112_1242,0.213604729197
2016_1112_1246,0.463384266367
2016_1112_1268,0.381857372686
2016_1112_1274,0.349493991238
2016_1112_1276,0.736395369959
2016_1112_1277,0.292088889079
2016_1112_1292,0.953585487823
2016_1112_1314,0.453644918646
2016_1112_1320,0.95127205783
2016_1112_1323,0.758011069101
2016_1112_1328,0.279537406953
2016_1112_1332,0.490563872922
2016_1112_1333,0.813716154959
2016_1112_1338,0.819044389329
2016_1112_1344,0.772513016054
2016_1112_1345,0.640057002948
2016_1112_1355,0.90332678933
2016_1112_1371,0.791843027869
2016_1112_1372,0.887314508758
2016_1112_1380,0.992181276952
2016_1112_1386,0.611959978132
2016_1112_1392,0.764285175497
2016_1112_1393,0.702595446548
2016_1112_1396,0.832408171373
2016_1112_1400,0.598476231994
2016_1112_1401,0.626291906927
2016_1112_1403,0.681920589243
2016_1112_1409,0.809780767449
2016_1112_1421,0.981725833721
2016_1112_1423,0.875762815573
2016_1112_1425,0.7092729676
2016_1112_1428,0.598795946653
2016_1112_1433,0.848362755664
2016_1112_1435,0.828824312014
2016_1112_1437,0.20278002963
2016_1112_1438,0.32663809536
2016_1112_1451,0.981587581636
2016_1112_1452,0.364049889005
2016_1112_1453,0.983598098941
2016_1112_1455,0.756396230999
2016_1112_1458,0.792826413241
2016_1112_1462,0.325110764047
2016_1112_1463,0.760947640153
2016_1114_1122,0.996363370236
2016_1114_1124,0.512552543521
2016_1114_1138,0.941706421505
2016_1114_1139,0.718567117993
2016_1114_1143,0.657132359566
2016_1114_1151,0.632605192867
2016_1114_1153,0.630205730549
2016_1114_1160,0.657598824832
2016_1114_1163,0.61499586715
2016_1114_1167,0.902038565636
2016_1114_1173,0.358056338829
2016_1114_1181,0.388878133502
2016_1114_1192,0.996923213
2016_1114_1195,0.994338714847
2016_1114_1201,0.93342181356
2016_1114_1211,0.584578627569
2016_1114_1214,0.985016310832
2016_1114_1218,0.690389215364
2016_1114_1221,0.998821249409
2016_1114_1231,0.390308419813
2016_1114_1233,0.967810656478
2016_1114_1234,0.249887562361
2016_1114_1235,0.424848918305
2016_1114_1242,0.110718099274
2016_1114_1246,0.283570261671
2016_1114_1268,0.220669914275
2016_1114_1274,0.197600576186
2016_1114_1276,0.561492658042
2016_1114_1277,0.159044458681
2016_1114_1292,0.904003565447
2016_1114_1314,0.275668725687
2016_1114_1320,0.899479341153
2016_1114_1323,0.589454640947
2016_1114_1328,0.150990682859
2016_1114_1332,0.306221586533
2016_1114_1333,0.666910668691
2016_1114_1338,0.674759599141
2016_1114_1344,0.608845324925
2016_1114_1345,0.449056613506
2016_1114_1355,0.810713564006
2016_1114_1371,0.635520966779
2016_1114_1372,0.78304567312
2016_1114_1380,0.983098217309
2016_1114_1386,0.419570628606
2016_1114_1392,0.597780009673
2016_1114_1393,0.519887817557
2016_1114_1396,0.694808501804
2016_1114_1400,0.405891864289
2016_1114_1401,0.43444134362
2016_1114_1403,0.495629483984
2016_1114_1409,0.661165329862
2016_1114_1421,0.960974366769
2016_1114_1423,0.763652222971
2016_1114_1425,0.527911206612
2016_1114_1428,0.406212780401
2016_1114_1433,0.719447473698
2016_1114_1435,0.689380164183
2016_1114_1437,0.104415027714
2016_1114_1438,0.181900405389
2016_1114_1451,0.960685407775
2016_1114_1452,0.207851687368
2016_1114_1453,0.964896685573
2016_1114_1455,0.587327356778
2016_1114_1458,0.636904218909
2016_1114_1462,0.180868068509
2016_1114_1463,0.593339314335
2016_1122_1124,0.00382321162871
2016_1122_1138,0.0556795293557
2016_1122_1139,0.00923305339341
2016_1122_1143,0.00694672710187
2016_1122_1151,0.00624539954188
2016_1122_1153,0.00618173637986
2016_1122_1160,0.0069610284751
2016_1122_1163,0.00579646800899
2016_1122_1167,0.0325158538739
2016_1122_1173,0.00203166710229
2016_1122_1181,0.00231717871396
2016_1122_1192,0.541835266988
2016_1122_1195,0.390638841229
2016_1122_1201,0.0486803602516
2016_1122_1211,0.00510987824076
2016_1122_1214,0.193510566534
2016_1122_1218,0.00807307400936
2016_1122_1221,0.755666513619
2016_1122_1231,0.00233112457119
2016_1122_1233,0.0988869321863
2016_1122_1234,0.00121442827407
2016_1122_1235,0.00268883771817
2016_1122_1242,0.000454216802157
2016_1122_1246,0.0014425851459
