Id,Pred
2016_1112_1114,0.962091683324
2016_1112_1122,0.999999984843
2016_1112_1124,0.952276529422
2016_1112_1138,0.999989880274
2016_1112_1139,0.973983796765
2016_1112_1143,0.905122104172
2016_1112_1151,0.996520864609
2016_1112_1153,0.89324782963
2016_1112_1160,0.992997564436
2016_1112_1163,0.838638015149
2016_1112_1167,0.999840391885
2016_1112_1173,0.910065864478
2016_1112_1181,0.620764934134
2016_1112_1192,0.999999996131
2016_1112_1195,0.999999832333
2016_1112_1201,0.999977758644
2016_1112_1211,0.874307951662
2016_1112_1214,0.999999958962
2016_1112_1218,0.984834321445
2016_1112_1221,0.999999999911
2016_1112_1231,0.722992474119
2016_1112_1233,0.999932799054
2016_1112_1234,0.266514399466
2016_1112_1235,0.609614804697
2016_1112_1242,0.227825292678
2016_1112_1246,0.371531529862
2016_1112_1268,0.480452068695
2016_1112_1274,0.45881504126
2016_1112_1276,0.972605793282
2016_1112_1277,0.194757674556
2016_1112_1292,0.999962621108
2016_1112_1314,0.317958094418
2016_1112_1320,0.999520766862
2016_1112_1323,0.939983869507
2016_1112_1328,0.276236075925
2016_1112_1332,0.69709784511
2016_1112_1333,0.995288757214
2016_1112_1338,0.987719076348
2016_1112_1344,0.987307771295
2016_1112_1345,0.69385938357
2016_1112_1355,0.995222862674
2016_1112_1371,0.930373236389
2016_1112_1372,0.999103261626
2016_1112_1380,0.99999981323
2016_1112_1386,0.907059977432
2016_1112_1392,0.983498458601
2016_1112_1393,0.875682069018
2016_1112_1396,0.998236031823
2016_1112_1400,0.771356263899
2016_1112_1401,0.723782724771
2016_1112_1403,0.935013785858
2016_1112_1409,0.964577492591
2016_1112_1421,0.999982989165
2016_1112_1423,0.993314623927
2016_1112_1425,0.836556177433
2016_1112_1428,0.92040307625
2016_1112_1433,0.94538417242
2016_1112_1435,0.888675187608
2016_1112_1437,0.142174955315
2016_1112_1438,0.172448831468
2016_1112_1451,0.999927615663
2016_1112_1452,0.308190204954
2016_1112_1453,0.999987144285
2016_1112_1455,0.751243580463
2016_1112_1458,0.913408308635
2016_1112_1462,0.466941453811
2016_1112_1463,0.979546060483
2016_1114_1122,0.999999653776
2016_1114_1124,0.449421990581
2016_1114_1138,0.999770352398
2016_1114_1139,0.582198540116
2016_1114_1143,0.258708874841
2016_1114_1151,0.931630091852
2016_1114_1153,0.247339007506
2016_1114_1160,0.859682047373
2016_1114_1163,0.165309697345
2016_1114_1167,0.996349589971
2016_1114_1173,0.319503932751
2016_1114_1181,0.0536485062405
2016_1114_1192,0.999999914576
2016_1114_1195,0.999995988292
2016_1114_1201,0.999505852358
2016_1114_1211,0.207785708472
2016_1114_1214,0.99999919496
2016_1114_1218,0.720283044099
2016_1114_1221,0.999999998384
2016_1114_1231,0.0881671591921
2016_1114_1233,0.998168108779
2016_1114_1234,0.0125137296845
2016_1114_1235,0.0491188045677
2016_1114_1242,0.0115865314928
2016_1114_1246,0.0208602675377
2016_1114_1268,0.0371563482535
2016_1114_1274,0.0335244540426
2016_1114_1276,0.599915308366
2016_1114_1277,0.00884370159284
