,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,27,34.333333333333336,26.333333333333332,Air Force
1103,32,22.1875,49.28125,Akron
1104,32,19.84375,45.09375,Alabama
1105,26,47.73076923076923,13.384615384615385,Alabama A&M
1106,29,35.58620689655172,22.137931034482758,Alabama St
1107,33,27.181818181818183,44.75757575757576,Albany NY
1108,28,43.32142857142857,16.678571428571427,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,31,19.903225806451612,44.54838709677419,American Univ
1111,29,38.310344827586206,28.93103448275862,Appalachian St
1112,34,20.352941176470587,49.11764705882353,Arizona
1113,31,38.483870967741936,22.516129032258064,Arizona St
1114,30,30.666666666666668,31.733333333333334,Ark Little Rock
1115,33,39.0,22.0,Ark Pine Bluff
1116,32,28.15625,43.6875,Arkansas
1117,33,34.75757575757576,28.575757575757574,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,29,38.0,28.620689655172413,Army
1120,31,28.870967741935484,33.774193548387096,Auburn
1121,0,0.0,0.0,Augusta
1122,31,42.03225806451613,27.129032258064516,Austin Peay
1123,29,28.724137931034484,34.275862068965516,Ball St
1124,33,14.424242424242424,59.84848484848485,Baylor
1125,33,15.696969696969697,65.6969696969697,Belmont
1126,33,29.939393939393938,35.0,Bethune-Cookman
1127,31,52.645161290322584,4.193548387096774,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,29,34.310344827586206,33.10344827586207,Boise St
1130,31,39.87096774193548,19.258064516129032,Boston College
1131,32,29.0625,34.84375,Boston Univ
1132,30,31.966666666666665,33.666666666666664,Bowling Green
1133,32,45.34375,15.75,Bradley
1134,0,0.0,0.0,Brooklyn
1135,30,43.36666666666667,17.333333333333332,Brown
1136,30,57.43333333333333,4.3,Bryant
1137,32,17.03125,51.4375,Bucknell
1138,28,23.785714285714285,47.535714285714285,Buffalo
1139,33,25.484848484848484,36.75757575757576,Butler
1140,31,17.35483870967742,61.0,BYU
1141,31,39.58064516129032,22.193548387096776,C Michigan
1142,31,28.870967741935484,34.935483870967744,Cal Poly SLO
1143,33,18.303030303030305,53.36363636363637,California
1144,31,34.096774193548384,39.03225806451613,Campbell
1145,30,52.43333333333333,13.066666666666666,Canisius
1146,26,49.42307692307692,19.615384615384617,Cent Arkansas
1147,0,0.0,0.0,Centenary
1148,29,36.58620689655172,33.37931034482759,Central Conn
1149,28,28.892857142857142,46.464285714285715,Charleston So
1150,30,35.96666666666667,31.033333333333335,Charlotte
1151,29,48.0,20.24137931034483,Chattanooga
1152,28,54.0,8.071428571428571,Chicago St
1153,34,17.029411764705884,51.470588235294116,Cincinnati
1154,28,52.535714285714285,9.5,Citadel
1155,31,29.580645161290324,34.96774193548387,Clemson
1156,31,19.0,46.354838709677416,Cleveland St
1157,26,27.76923076923077,41.80769230769231,Coastal Car
1158,31,26.322580645161292,44.354838709677416,Col Charleston
1159,30,44.7,18.4,Colgate
1160,32,21.1875,45.09375,Colorado
1161,31,22.322580645161292,48.70967741935484,Colorado St
1162,28,32.75,30.571428571428573,Columbia
1163,33,23.818181818181817,45.03030303030303,Connecticut
1164,27,41.51851851851852,32.666666666666664,Coppin St
1165,27,35.03703703703704,29.962962962962962,Cornell
1166,33,9.787878787878787,70.24242424242425,Creighton
1167,29,30.586206896551722,37.58620689655172,CS Bakersfield
1168,28,21.428571428571427,54.785714285714285,CS Fullerton
1169,26,50.92307692307692,15.0,CS Northridge
1170,26,43.80769230769231,23.076923076923077,CS Sacramento
1171,29,48.06896551724138,9.275862068965518,Dartmouth
1172,31,16.258064516129032,61.096774193548384,Davidson
1173,32,25.21875,46.46875,Dayton
1174,31,27.258064516129032,42.03225806451613,Delaware
1175,27,29.666666666666668,34.2962962962963,Delaware St
1176,31,19.580645161290324,48.54838709677419,Denver
1177,31,43.67741935483871,30.451612903225808,DePaul
1178,33,25.515151515151516,45.36363636363637,Detroit
1179,31,28.129032258064516,38.25806451612903,Drake
