,WblkAvg,LblkAvg,WorAvg,LfgaAvg,WtoAvg,LpfAvg,LtoAvg,LscoreAvg,LfgmAvg,WftmAvg,LstlAvg,WfgmAvg,Wfga3Avg,WftaAvg,WpfAvg,Lfgm3Avg,LftaAvg,WfgaAvg,LdrAvg,WstlAvg,WscoreAvg,WdrAvg,LorAvg,LftmAvg,Lfga3Avg,Team_Name,GameCount,Wfgm3Avg,WastAvg,LastAvg
1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Abilene Chr,0,0.0,0.0,0.0
1102,1.1071428571428572,0.6071428571428571,3.9642857142857144,24.178571428571427,6.142857142857143,9.035714285714286,5.785714285714286,28.892857142857142,10.142857142857142,6.892857142857143,2.392857142857143,14.25,11.464285714285714,9.142857142857142,8.571428571428571,3.6785714285714284,7.107142857142857,27.607142857142858,9.392857142857142,3.8214285714285716,40.035714285714285,12.785714285714286,2.892857142857143,4.928571428571429,10.392857142857142,Air Force,28,4.642857142857143,9.214285714285714,6.285714285714286
1103,4.451612903225806,1.1290322580645162,9.935483870967742,12.193548387096774,11.129032258064516,4.032258064516129,2.6129032258064515,12.903225806451612,4.741935483870968,11.290322580645162,1.2903225806451613,21.032258064516128,16.35483870967742,17.35483870967742,13.96774193548387,1.2580645161290323,3.5806451612903225,44.74193548387097,4.032258064516129,5.838709677419355,59.03225806451613,20.741935483870968,3.096774193548387,2.161290322580645,4.516129032258065,Akron,31,5.67741935483871,12.774193548387096,2.225806451612903
1104,3.28125,1.1875,6.5,20.03125,7.5625,7.5625,4.90625,22.90625,8.28125,8.125,2.34375,14.03125,10.25,12.0625,9.9375,2.0,5.84375,32.03125,7.875,5.875,39.6875,14.09375,3.9375,4.34375,6.09375,Alabama,32,3.5,7.0,3.46875
1105,1.206896551724138,2.1379310344827585,4.241379310344827,37.62068965517241,3.793103448275862,12.586206896551724,10.379310344827585,40.275862068965516,14.241379310344827,4.241379310344827,3.7241379310344827,7.689655172413793,5.103448275862069,6.793103448275862,4.862068965517241,3.1379310344827585,13.758620689655173,18.0,15.206896551724139,1.7586206896551724,21.310344827586206,8.241379310344827,7.620689655172414,8.655172413793103,11.586206896551724,Alabama A&M,29,1.6896551724137931,4.310344827586207,7.068965517241379
1106,0.9032258064516129,2.3225806451612905,3.6451612903225805,41.0,4.0,13.290322580645162,10.903225806451612,41.70967741935484,15.709677419354838,4.129032258064516,4.129032258064516,7.032258064516129,4.161290322580645,6.967741935483871,5.451612903225806,3.6774193548387095,11.129032258064516,15.258064516129032,15.806451612903226,2.032258064516129,19.774193548387096,7.354838709677419,8.741935483870968,6.612903225806452,13.0,Alabama St,31,1.5806451612903225,3.6129032258064515,7.870967741935484
1107,1.4705882352941178,0.5588235294117647,6.9411764705882355,14.470588235294118,9.205882352941176,5.088235294117647,4.176470588235294,17.323529411764707,5.911764705882353,10.705882352941176,1.0588235294117647,15.911764705882353,11.882352941176471,14.5,10.941176470588236,1.4411764705882353,5.617647058823529,35.411764705882355,6.529411764705882,4.382352941176471,47.088235294117645,17.205882352941178,2.911764705882353,4.0588235294117645,4.588235294117647,Albany NY,34,4.5588235294117645,8.352941176470589,2.823529411764706
1108,1.03125,2.78125,2.46875,39.5625,3.5625,14.34375,11.6875,39.46875,14.0,4.53125,4.40625,6.65625,4.53125,6.96875,5.59375,3.0,13.8125,14.9375,15.71875,2.03125,19.65625,6.90625,7.53125,8.46875,11.90625,Alcorn St,32,1.8125,2.75,6.1875
1109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alliant Intl,0,0.0,0.0,0.0
1110,1.0,1.5,2.6333333333333333,33.8,4.233333333333333,9.966666666666667,7.9,35.63333333333333,13.066666666666666,4.966666666666667,2.2666666666666666,7.466666666666667,5.566666666666666,6.533333333333333,4.4,3.6,8.8,15.9,14.5,1.1,22.2,8.933333333333334,6.366666666666666,5.9,10.733333333333333,American Univ,30,2.3,4.533333333333333,7.066666666666666
