,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,28,25.928571428571427,31.642857142857142,Air Force
1103,33,19.515151515151516,51.72727272727273,Akron
1104,33,33.36363636363637,41.90909090909091,Alabama
1105,26,33.96153846153846,30.23076923076923,Alabama A&M
1106,27,24.074074074074073,46.925925925925924,Alabama St
1107,30,32.03333333333333,36.233333333333334,Albany NY
1108,29,52.275862068965516,14.758620689655173,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,32,20.71875,44.375,American Univ
1111,30,27.833333333333332,43.233333333333334,Appalachian St
1112,32,27.96875,43.59375,Arizona
1113,31,21.225806451612904,46.03225806451613,Arizona St
1114,29,21.0,43.10344827586207,Ark Little Rock
1115,29,33.206896551724135,25.75862068965517,Ark Pine Bluff
1116,33,21.606060606060606,52.03030303030303,Arkansas
1117,28,47.67857142857143,21.071428571428573,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,30,29.7,29.3,Army
1120,30,35.666666666666664,35.7,Auburn
1121,0,0.0,0.0,Augusta
1122,34,20.147058823529413,54.44117647058823,Austin Peay
1123,30,43.8,13.966666666666667,Ball St
1124,30,25.566666666666666,55.166666666666664,Baylor
1125,32,17.625,61.6875,Belmont
1126,29,38.6551724137931,18.482758620689655,Bethune-Cookman
1127,30,34.06666666666667,31.8,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,32,18.8125,62.40625,Boise St
1130,31,36.806451612903224,34.25806451612903,Boston College
1131,31,30.967741935483872,32.064516129032256,Boston Univ
1132,30,33.233333333333334,30.233333333333334,Bowling Green
1133,32,32.96875,40.3125,Bradley
1134,0,0.0,0.0,Brooklyn
1135,28,19.285714285714285,49.392857142857146,Brown
1136,0,0.0,0.0,Bryant
1137,31,33.516129032258064,28.580645161290324,Bucknell
1138,29,46.172413793103445,24.75862068965517,Buffalo
1139,32,4.9375,63.40625,Butler
1140,34,12.441176470588236,61.61764705882353,BYU
1141,29,36.03448275862069,34.241379310344826,C Michigan
1142,29,36.10344827586207,27.0,Cal Poly SLO
1143,31,35.16129032258065,42.16129032258065,California
1144,29,46.96551724137931,24.344827586206897,Campbell
1145,31,47.354838709677416,14.67741935483871,Canisius
1146,26,37.42307692307692,27.76923076923077,Cent Arkansas
1147,30,45.1,23.666666666666668,Centenary
1148,30,33.733333333333334,36.1,Central Conn
