,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,29,38.3448275862069,19.06896551724138,Air Force
1103,34,21.294117647058822,45.11764705882353,Akron
1104,30,32.3,40.53333333333333,Alabama
1105,24,43.0,21.0,Alabama A&M
1106,29,20.413793103448278,49.06896551724138,Alabama St
1107,31,30.677419354838708,33.32258064516129,Albany NY
1108,28,57.214285714285715,12.071428571428571,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,31,12.612903225806452,51.83870967741935,American Univ
1111,30,42.86666666666667,31.933333333333334,Appalachian St
1112,32,25.59375,46.59375,Arizona
1113,33,17.272727272727273,52.27272727272727,Arizona St
1114,31,13.96774193548387,52.45161290322581,Ark Little Rock
1115,31,33.0,29.677419354838708,Ark Pine Bluff
1116,30,35.266666666666666,39.333333333333336,Arkansas
1117,28,38.0,26.285714285714285,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,30,33.03333333333333,25.0,Army
1120,32,23.25,49.0,Auburn
1121,0,0.0,0.0,Augusta
1122,30,29.633333333333333,44.86666666666667,Austin Peay
1123,31,30.903225806451612,27.0,Ball St
1124,33,29.393939393939394,45.93939393939394,Baylor
1125,31,27.870967741935484,48.70967741935484,Belmont
1126,30,28.266666666666666,28.533333333333335,Bethune-Cookman
1127,30,17.533333333333335,52.36666666666667,Binghamton
1128,0,0.0,0.0,Birmingham So
1129,30,26.0,45.766666666666666,Boise St
1130,33,22.242424242424242,52.696969696969695,Boston College
1131,30,26.733333333333334,41.86666666666667,Boston Univ
1132,30,25.0,38.1,Bowling Green
1133,32,27.09375,39.6875,Bradley
1134,0,0.0,0.0,Brooklyn
1135,28,39.142857142857146,22.0,Brown
1136,29,39.275862068965516,18.310344827586206,Bryant
1137,30,47.4,16.866666666666667,Bucknell
1138,32,20.8125,44.25,Buffalo
1139,30,9.933333333333334,57.06666666666667,Butler
1140,31,16.70967741935484,60.483870967741936,BYU
1141,31,36.903225806451616,25.29032258064516,C Michigan
1142,28,47.357142857142854,17.714285714285715,Cal Poly SLO
1143,32,20.875,54.15625,California
1144,28,38.67857142857143,32.535714285714285,Campbell
1145,31,37.38709677419355,25.483870967741936,Canisius
1146,25,44.08,16.44,Cent Arkansas
1147,31,45.87096774193548,18.419354838709676,Centenary
1148,30,33.9,30.866666666666667,Central Conn
1149,26,50.03846153846154,15.23076923076923,Charleston So
1150,31,42.354838709677416,26.35483870967742,Charlotte
1151,32,35.5625,39.4375,Chattanooga
1152,30,32.46666666666667,50.36666666666667,Chicago St
1153,32,26.4375,41.90625,Cincinnati
1154,30,24.333333333333332,41.93333333333333,Citadel
1155,31,19.096774193548388,59.87096774193548,Clemson
1156,32,18.4375,46.53125,Cleveland St
1157,27,45.48148148148148,22.037037037037038,Coastal Car
1158,34,15.323529411764707,61.61764705882353,Col Charleston
1159,30,35.86666666666667,20.833333333333332,Colgate
1160,30,44.0,18.866666666666667,Colorado
1161,30,46.06666666666667,22.8,Colorado St
1162,28,31.75,28.571428571428573,Columbia
1163,31,9.935483870967742,67.38709677419355,Connecticut
1164,31,36.96774193548387,25.903225806451612,Coppin St
1165,29,19.24137931034483,53.96551724137931,Cornell
1166,33,12.818181818181818,60.78787878787879,Creighton
1167,29,46.241379310344826,18.413793103448278,CS Bakersfield
1168,31,36.45161290322581,35.774193548387096,CS Fullerton
1169,29,30.344827586206897,43.41379310344828,CS Northridge
1170,29,51.6551724137931,5.310344827586207,CS Sacramento
1171,27,41.7037037037037,19.555555555555557,Dartmouth
1172,32,13.71875,63.75,Davidson
1173,33,13.696969696969697,53.81818181818182,Dayton
1174,32,37.375,30.5625,Delaware
1175,30,40.96666666666667,16.1,Delaware St
1176,31,30.032258064516128,30.741935483870968,Denver
1177,33,44.42424242424242,19.90909090909091,DePaul
1178,29,43.206896551724135,13.206896551724139,Detroit
1179,31,27.806451612903224,36.25806451612903,Drake
1180,29,27.103448275862068,34.55172413793103,Drexel
1181,34,12.352941176470589,65.67647058823529,Duke
1182,33,24.939393939393938,53.09090909090909,Duquesne
1183,28,38.82142857142857,24.535714285714285,E Illinois
1184,28,27.892857142857142,43.17857142857143,E Kentucky
1185,30,41.8,13.133333333333333,E Michigan
1186,29,36.48275862068966,26.103448275862068,E Washington
1187,27,40.48148148148148,31.444444444444443,East Carolina
1188,23,51.56521739130435,13.173913043478262,Edwardsville
1189,29,43.3448275862069,21.379310344827587,Elon
1190,32,21.625,56.46875,ETSU
1191,29,28.344827586206897,38.206896551724135,Evansville
1192,30,47.43333333333333,16.2,F Dickinson
1193,32,29.0,36.40625,Fairfield
1194,32,51.96875,13.0,FL Atlantic
1195,30,42.36666666666667,22.8,FL Gulf Coast
1196,33,21.21212121212121,56.18181818181818,Florida
1197,31,38.58064516129032,22.677419354838708,Florida A&M
1198,31,36.12903225806452,26.774193548387096,Florida Intl
1199,34,17.38235294117647,51.23529411764706,Florida St
1200,28,54.0,7.357142857142857,Fordham
1201,34,39.588235294117645,28.029411764705884,Fresno St
1202,28,51.107142857142854,9.428571428571429,Furman
1203,28,39.785714285714285,26.392857142857142,G Washington
1204,29,52.689655172413794,16.896551724137932,Ga Southern
1205,27,43.74074074074074,29.40740740740741,Gardner Webb
1206,32,19.0,47.125,George Mason
1207,30,30.8,38.4,Georgetown
1208,32,37.09375,27.8125,Georgia
1209,30,37.63333333333333,21.7,Georgia St
1210,31,41.225806451612904,30.0,Georgia Tech
1211,30,11.066666666666666,67.73333333333333,Gonzaga
1212,28,46.32142857142857,13.25,Grambling
1213,0,0.0,0.0,Grand Canyon
1214,31,29.225806451612904,28.258064516129032,Hampton
1215,0,0.0,0.0,Hardin-Simmons
1216,33,45.333333333333336,15.212121212121213,Hartford
1217,27,32.51851851851852,34.0,Harvard
1218,30,33.9,30.133333333333333,Hawaii
