,GameCount,LscoreAvg,WscoreAvg,Team_Name
1101,0,0.0,0.0,Abilene Chr
1102,28,27.785714285714285,29.464285714285715,Air Force
1103,27,36.51851851851852,42.25925925925926,Akron
1104,28,23.928571428571427,45.357142857142854,Alabama
1105,26,50.38461538461539,21.384615384615383,Alabama A&M
1106,28,31.892857142857142,31.714285714285715,Alabama St
1107,28,48.357142857142854,17.571428571428573,Albany NY
1108,33,37.27272727272727,31.818181818181817,Alcorn St
1109,0,0.0,0.0,Alliant Intl
1110,30,28.133333333333333,38.233333333333334,American Univ
1111,26,29.03846153846154,54.23076923076923,Appalachian St
1112,28,8.25,76.96428571428571,Arizona
1113,29,25.862068965517242,50.10344827586207,Arizona St
1114,28,28.964285714285715,41.07142857142857,Ark Little Rock
1115,28,45.214285714285715,9.285714285714286,Ark Pine Bluff
1116,28,38.67857142857143,22.964285714285715,Arkansas
1117,26,37.15384615384615,33.96153846153846,Arkansas St
1118,0,0.0,0.0,Armstrong St
1119,25,45.32,8.36,Army
1120,30,22.033333333333335,48.06666666666667,Auburn
1121,0,0.0,0.0,Augusta
1122,27,16.037037037037038,53.666666666666664,Austin Peay
1123,30,38.2,35.1,Ball St
1124,28,30.785714285714285,38.214285714285715,Baylor
1125,28,29.0,43.464285714285715,Belmont
1126,30,45.1,19.6,Bethune-Cookman
1127,27,29.40740740740741,37.148148148148145,Binghamton
1128,26,20.692307692307693,47.15384615384615,Birmingham So
1129,28,35.42857142857143,30.464285714285715,Boise St
1130,29,27.06896551724138,52.58620689655172,Boston College
1131,30,19.766666666666666,48.333333333333336,Boston Univ
1132,27,37.2962962962963,29.185185185185187,Bowling Green
1133,29,42.13793103448276,30.17241379310345,Bradley
1134,0,0.0,0.0,Brooklyn
1135,28,24.857142857142858,49.107142857142854,Brown
1136,0,0.0,0.0,Bryant
1137,28,29.107142857142858,28.571428571428573,Bucknell
1138,28,51.392857142857146,13.428571428571429,Buffalo
1139,29,10.96551724137931,57.62068965517241,Butler
1140,31,17.516129032258064,54.935483870967744,BYU
1141,29,13.241379310344827,66.10344827586206,C Michigan
1142,29,30.79310344827586,36.724137931034484,Cal Poly SLO
1143,29,19.379310344827587,55.10344827586207,California
1144,26,52.30769230769231,12.73076923076923,Campbell
1145,28,42.535714285714285,27.714285714285715,Canisius
1146,0,0.0,0.0,Cent Arkansas
1147,24,38.5,34.125,Centenary
1148,28,28.75,38.785714285714285,Central Conn
1149,26,31.576923076923077,33.11538461538461,Charleston So
1150,29,34.89655172413793,33.55172413793103,Charlotte
1151,28,25.892857142857142,53.92857142857143,Chattanooga
1152,30,56.43333333333333,6.766666666666667,Chicago St
1153,28,23.285714285714285,44.035714285714285,Cincinnati
1154,24,50.541666666666664,12.541666666666666,Citadel
1155,28,27.5,40.92857142857143,Clemson
1156,30,46.36666666666667,19.266666666666666,Cleveland St
1157,26,36.23076923076923,31.03846153846154,Coastal Car
1158,29,15.448275862068966,57.89655172413793,Col Charleston
1159,26,33.23076923076923,32.65384615384615,Colgate
1160,31,23.032258064516128,52.483870967741936,Colorado
1161,30,29.033333333333335,44.96666666666667,Colorado St
1162,27,45.44444444444444,4.185185185185185,Columbia
1163,30,20.4,59.63333333333333,Connecticut
1164,28,31.5,26.535714285714285,Coppin St
1165,26,38.88461538461539,21.03846153846154,Cornell
1166,33,8.333333333333334,70.9090909090909,Creighton
1167,0,0.0,0.0,CS Bakersfield
1168,29,40.0,22.93103448275862,CS Fullerton
1169,28,33.75,36.107142857142854,CS Northridge
1170,28,35.42857142857143,30.0,CS Sacramento
1171,26,41.38461538461539,17.846153846153847,Dartmouth
1172,24,29.375,47.125,Davidson
1173,29,11.758620689655173,61.03448275862069,Dayton
1174,29,30.896551724137932,37.724137931034484,Delaware
1175,27,23.333333333333332,38.888888888888886,Delaware St
1176,32,31.71875,39.15625,Denver
1177,28,25.928571428571427,41.107142857142854,DePaul
1178,29,26.17241379310345,44.793103448275865,Detroit
1179,28,42.964285714285715,20.785714285714285,Drake
1180,29,23.03448275862069,45.58620689655172,Drexel
1181,30,14.766666666666667,67.2,Duke
1182,30,45.166666666666664,21.533333333333335,Duquesne
1183,28,38.285714285714285,38.92857142857143,E Illinois
1184,24,50.25,24.416666666666668,E Kentucky
1185,26,39.15384615384615,37.69230769230769,E Michigan
1186,29,26.0,43.96551724137931,E Washington
1187,25,34.16,28.84,East Carolina
1188,0,0.0,0.0,Edwardsville
1189,25,35.52,26.88,Elon
1190,27,27.51851851851852,52.18518518518518,ETSU
1191,28,37.214285714285715,32.785714285714285,Evansville
1192,29,31.75862068965517,40.86206896551724,F Dickinson
1193,30,24.066666666666666,46.56666666666667,Fairfield
1194,27,52.370370370370374,16.703703703703702,FL Atlantic
1195,0,0.0,0.0,FL Gulf Coast
1196,31,14.64516129032258,61.25806451612903,Florida
1197,29,27.137931034482758,44.3448275862069,Florida A&M
1198,28,43.857142857142854,16.035714285714285,Florida Intl
1199,29,32.06896551724138,36.0,Florida St
1200,28,58.964285714285715,5.678571428571429,Fordham
1201,28,19.857142857142858,51.785714285714285,Fresno St
1202,28,35.285714285714285,29.25,Furman
1203,29,41.206896551724135,30.17241379310345,G Washington
1204,26,34.11538461538461,41.46153846153846,Ga Southern
1205,28,56.392857142857146,10.821428571428571,Gardner Webb
1206,28,24.25,39.82142857142857,George Mason
1207,29,35.6551724137931,40.6551724137931,Georgetown
1208,27,21.333333333333332,57.851851851851855,Georgia
1209,28,38.0,35.214285714285715,Georgia St
1210,28,32.892857142857146,41.17857142857143,Georgia Tech
1211,31,18.838709677419356,58.225806451612904,Gonzaga
1212,28,41.92857142857143,29.178571428571427,Grambling
1213,0,0.0,0.0,Grand Canyon
1214,30,24.333333333333332,47.13333333333333,Hampton
1215,0,0.0,0.0,Hardin-Simmons
1216,28,27.107142857142858,37.392857142857146,Hartford
1217,26,39.61538461538461,31.0,Harvard
1218,29,22.482758620689655,47.3448275862069,Hawaii
1219,27,48.81481481481482,19.703703703703702,High Point
